protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
3388	O15235	28S ribosomal protein S12, mitochondrial OS=Homo sapiens GN=MRPS12 PE=1 SV=1	MRPS12	18083.0	0.0	68	68	1	1	0	1	1	131L	2.33557e+06	3.21365e+06	3.30276e+06	2.32773e+06	3.41043e+06	3.40308e+06	2.58122e+06	3.59538e+06	3.45096e+06	2.61129e+06	0.894411	1.23067	1.2648	0.891408	1.30603	1.30321	0.988481	1.37686	1.32155	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3389	B1AKJ5|O43847	Nardilysin OS=Homo sapiens GN=NRD1 PE=1 SV=1|Nardilysin OS=Homo sapiens GN=NRD1 PE=1 SV=2	NRD1	158227.0|149702.0	0.0	77	452	9	9	0	9	9	131L	1.40566e+08	1.63431e+08	1.18059e+08	1.28844e+08	9.56413e+07	7.00257e+07	7.05561e+07	1.3803e+08	9.07038e+07	7.50449e+07	1.86288	2.17369	1.56315	1.7083	1.26809	0.942883	0.938237	1.82868	1.20578	1.0	0.717282	1.13871	0.62954	0.788704	0.27651	0.390966	0.179697	0.782855	0.248161	0.0
3390	B4DGU4|P35222	Catenin beta-1 OS=Homo sapiens GN=CTNNB1 PE=1 SV=1|Catenin beta-1 OS=Homo sapiens GN=CTNNB1 PE=1 SV=1	CTNNB1	91297.4|92027.7	0.000332779	47	106	6	2	4	2	2	131L	8.96612e+07	1.01709e+08	7.60603e+07	7.96779e+07	7.34692e+07	7.03343e+07	5.69197e+07	8.95368e+07	7.27318e+07	6.94561e+07	1.29091	1.46436	1.09508	1.14717	1.05778	1.01264	0.819506	1.28911	1.04716	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3391	P35221	Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=1 SV=1	CTNNA1	117651.0	0.0	99	951	23	17	4	19	16	131L	5.08902e+08	5.718e+08	3.92985e+08	4.18029e+08	3.99869e+08	3.26538e+08	2.7643e+08	3.86855e+08	3.53631e+08	3.49499e+08	1.45616	1.63494	1.12254	1.19571	1.14081	0.936082	0.792671	1.10833	1.01235	1.0	0.177422	0.30026	0.190381	0.0942202	0.164041	0.135596	0.101849	0.123056	0.0630503	0.0
3392	Q9Y3A5	Ribosome maturation protein SBDS OS=Homo sapiens GN=SBDS PE=1 SV=4	SBDS	36592.8	0.0	69	194	5	5	0	5	5	131L	9.47495e+07	1.00178e+08	1.04866e+08	8.50657e+07	8.69849e+07	9.15043e+07	7.97887e+07	1.30348e+08	9.85495e+07	9.40773e+07	1.0115	1.06485	1.11468	0.904211	0.92647	0.968764	0.848118	1.38554	1.04754	1.0	0.300435	0.248978	0.359912	0.196318	0.200132	0.470519	0.197658	0.298818	0.272714	0.0
3393	P23193	Transcription elongation factor A protein 1 OS=Homo sapiens GN=TCEA1 PE=1 SV=2	TCEA1	41737.4	0.0	83	878	63	17	18	41	16	131L	8.4701e+08	1.00333e+09	7.43165e+08	7.53803e+08	6.83826e+08	6.93643e+08	4.27646e+08	7.89599e+08	5.82407e+08	5.66563e+08	1.49453	1.76713	1.30901	1.32176	1.20568	1.22543	0.754536	1.38486	1.029	1.0	0.187398	0.445521	0.170887	0.308062	0.171669	0.187807	0.0824441	0.267504	0.128825	0.0
3394	O60673	DNA polymerase zeta catalytic subunit OS=Homo sapiens GN=REV3L PE=1 SV=2	REV3L	411433.0	0.00286944	35	35	1	1	0	1	1	131L	1.28052e+06	821274.0	715320.0	1.17941e+06	1.14034e+06	1.63557e+06	1.00063e+06	810562.0	1.12972e+06	928553.0	1.37905	0.884467	0.770359	1.27016	1.22808	1.76142	1.07763	0.87293	1.21664	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3395	O60671	Cell cycle checkpoint protein RAD1 OS=Homo sapiens GN=RAD1 PE=1 SV=1	RAD1	35413.0	0.00174672	36	126	4	4	0	4	4	131L	2.22305e+08	2.2866e+08	1.75337e+08	1.64405e+08	1.55616e+08	1.78522e+08	1.08583e+08	1.80021e+08	1.29848e+08	1.22057e+08	1.82132	1.87338	1.43652	1.34695	1.27494	1.46261	0.889607	1.47489	1.06383	1.0	0.798525	0.847904	0.581667	0.396534	0.399943	0.199084	0.228106	0.585138	0.0505774	0.0
3396	D6REL5|Q6UWZ7	BRCA1-A complex subunit Abraxas OS=Homo sapiens GN=FAM175A PE=1 SV=1|BRCA1-A complex subunit Abraxas OS=Homo sapiens GN=FAM175A PE=1 SV=2	FAM175A	49513.5|55053.3	0.0	96	427	8	8	0	8	8	131L	3.6782e+08	4.14173e+08	3.15789e+08	3.03417e+08	2.8056e+08	3.34402e+08	2.09346e+08	3.6851e+08	2.61902e+08	2.39371e+08	1.5299	1.71683	1.31409	1.26557	1.16994	1.39202	0.872804	1.53518	1.09218	1.0	0.34965	0.535766	0.300362	0.274015	0.152214	0.25211	0.0850472	0.319908	0.080721	0.0
3397	Q9ULR0	Pre-mRNA-splicing factor ISY1 homolog OS=Homo sapiens GN=ISY1 PE=1 SV=3	ISY1	39445.5	0.0	63	263	12	7	2	9	6	131L	2.60714e+08	2.64453e+08	1.86315e+08	2.07451e+08	1.94213e+08	2.23387e+08	1.30051e+08	2.05917e+08	1.80304e+08	1.6286e+08	1.6054	1.62412	1.14596	1.27326	1.19239	1.37474	0.79888	1.26801	1.10769	1.0	0.202649	0.252098	0.175545	0.146469	0.166448	0.218797	0.10411	0.323532	0.104005	0.0
3398	Q5JQC4	Cancer/testis antigen 47A OS=Homo sapiens GN=CT47A1 PE=1 SV=1	CT47A1	32144.8	0.0	90	202	4	3	0	4	3	131L	4.43199e+07	4.46717e+07	4.02509e+07	3.7202e+07	3.62005e+07	3.59109e+07	2.81595e+07	3.59965e+07	3.95261e+07	3.69375e+07	1.19986	1.20939	1.0897	1.00716	0.980047	0.972207	0.762354	0.974525	1.07008	1.0	0.283694	0.398409	0.48083	0.11559	0.0958889	0.220257	0.150798	0.365647	0.274053	0.0
3399	P33316	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens GN=DUT PE=1 SV=4	DUT	29352.5	0.0	110	514	21	4	15	3	2	131L	1.01084e+08	1.53175e+08	7.54066e+07	5.67293e+07	8.25209e+07	7.0849e+07	5.40692e+07	8.80786e+07	6.28437e+07	5.24152e+07	1.92853	2.92235	1.43864	1.08231	1.57437	1.35169	1.03156	1.6804	1.19896	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3400	Q9NZT2	Opioid growth factor receptor OS=Homo sapiens GN=OGFR PE=1 SV=3	OGFR	78891.9	0.00343151	34	34	1	1	0	1	1	131L	1.43208e+07	1.71978e+07	1.04251e+07	1.17704e+07	1.08892e+07	8.38017e+06	7.54442e+06	1.16757e+07	1.02246e+07	9.56307e+06	1.49751	1.79835	1.09014	1.23082	1.13868	0.876305	0.788911	1.22092	1.06918	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3401	Q9NWU2	Glucose-induced degradation protein 8 homolog OS=Homo sapiens GN=GID8 PE=1 SV=1	GID8	30684.4	0.0	102	227	4	4	0	4	4	131L	7.53324e+07	7.47015e+07	7.23316e+07	6.74291e+07	6.02624e+07	6.12035e+07	4.0116e+07	7.99135e+07	5.73877e+07	5.64698e+07	1.33403	1.32286	1.28089	1.19407	1.06716	1.08383	0.710398	1.41516	1.01626	1.0	0.372829	0.282627	0.170762	0.269082	0.11492	0.226541	0.07153	0.335822	0.118851	0.0
3402	Q9HB90	Ras-related GTP-binding protein C OS=Homo sapiens GN=RRAGC PE=1 SV=1	RRAGC	50094.9	0.0	97	467	17	11	4	12	9	131L	2.60139e+08	2.56883e+08	2.16528e+08	1.98702e+08	2.1517e+08	2.57255e+08	1.61564e+08	2.23308e+08	1.94694e+08	1.79676e+08	1.44633	1.43299	1.20811	1.10625	1.19729	1.42477	0.896985	1.24754	1.08296	1.0	0.49429	0.63791	0.359727	0.31525	0.201873	0.42647	0.0998112	0.369344	0.0919311	0.0
3403	P51970	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens GN=NDUFA8 PE=1 SV=3	NDUFA8	24214.8	0.0	58	206	9	4	5	4	3	131L	5.24476e+07	5.57826e+07	4.94869e+07	3.82005e+07	4.24646e+07	4.33534e+07	3.23767e+07	4.74278e+07	3.77968e+07	3.4781e+07	1.50794	1.60382	1.42281	1.09831	1.22091	1.24647	0.931314	1.36361	1.08671	1.0	0.37231	0.66999	0.588265	0.285875	0.148544	0.182784	0.0974193	0.297889	0.22596	0.0
3404	O14530	Thioredoxin domain-containing protein 9 OS=Homo sapiens GN=TXNDC9 PE=1 SV=2	TXNDC9	32417.6	0.0	78	196	5	4	1	4	3	131L	4.32444e+07	6.80466e+07	6.19102e+07	5.2301e+07	4.46202e+07	4.17362e+07	3.54884e+07	6.34099e+07	4.25494e+07	4.32269e+07	1.0004	1.57417	1.43221	1.20992	1.03223	0.965514	0.820978	1.46691	0.984325	1.0	0.160762	0.541811	0.427943	0.285319	0.128115	0.0757455	0.112505	0.254468	0.0565224	0.0
3405	Q7L9L4|Q9H8S9	MOB kinase activator 1B OS=Homo sapiens GN=MOB1B PE=1 SV=3|MOB kinase activator 1A OS=Homo sapiens GN=MOB1A PE=1 SV=4	MOB1B|MOB1A	29141.5|28901.3	0.0	83	432	26	7	4	21	7	131L	4.34504e+08	4.50935e+08	3.3328e+08	3.13405e+08	3.16194e+08	3.46244e+08	2.12315e+08	3.34422e+08	2.46948e+08	2.3267e+08	1.86614	1.93653	1.43535	1.34696	1.35858	1.48417	0.911974	1.43797	1.06184	1.0	0.20566	0.338739	0.232991	0.102673	0.10626	0.134867	0.0771111	0.159508	0.0623922	0.0
3406	B0QY95|Q9NQG6	Mitochondrial dynamics protein MID51 OS=Homo sapiens GN=MIEF1 PE=1 SV=1|Mitochondrial dynamics protein MID51 OS=Homo sapiens GN=MIEF1 PE=1 SV=1	MIEF1	59254.0|56529.3	0.00397276	33	64	2	2	2	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3407	F1LLU8|Q9NQG7	Hermansky-Pudlak syndrome 4 protein (Fragment) OS=Homo sapiens GN=HPS4 PE=1 SV=1|Hermansky-Pudlak syndrome 4 protein OS=Homo sapiens GN=HPS4 PE=1 SV=2	HPS4	58215.1|83855.1	0.000619195	42	42	1	1	0	1	1	131L	2.98758e+06	2.92729e+06	2.2114e+06	2.48919e+06	2.40388e+06	1.45072e+06	1.61368e+06	3.81318e+06	1.69261e+06	2.24578e+06	1.33031	1.30346	0.984693	1.10839	1.0704	0.645978	0.718538	1.69794	0.753685	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3408	Q9NQG5	Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens GN=RPRD1B PE=1 SV=1	RPRD1B	43636.9	0.00120337	39	39	1	1	0	1	1	131L	6.6979e+06	5.93691e+06	4.86977e+06	4.54709e+06	3.80022e+06	4.28185e+06	3.28447e+06	5.54555e+06	4.45464e+06	4.59158e+06	1.45874	1.293	1.06059	0.990311	0.82765	0.932545	0.715326	1.20777	0.970176	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3409	P05089	Arginase-1 OS=Homo sapiens GN=ARG1 PE=1 SV=2	ARG1	40384.3	0.00476992	32	32	1	1	0	1	1	131L	2.94804e+07	2.52709e+07	1.49176e+07	2.12257e+07	1.71191e+07	3.27349e+07	1.59685e+07	2.91524e+07	1.35224e+07	1.23537e+07	2.38637	2.04562	1.20754	1.71817	1.38575	2.64981	1.29261	2.35981	1.09461	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3410	O95825	Quinone oxidoreductase-like protein 1 OS=Homo sapiens GN=CRYZL1 PE=1 SV=2	CRYZL1	45029.4	0.0	150	555	19	10	3	16	8	131L	5.27699e+08	6.03996e+08	3.90963e+08	5.64481e+08	3.88574e+08	4.88103e+08	2.39412e+08	4.3569e+08	3.71402e+08	2.84232e+08	1.85598	2.1073	1.38678	1.94036	1.37007	1.7111	0.844638	1.53531	1.28272	1.0	1.25247	2.33152	0.705641	2.6404	0.355336	0.517642	0.248283	0.929331	1.02061	0.0
3411	P67870|Q5SRQ6	Casein kinase II subunit beta OS=Homo sapiens GN=CSNK2B PE=1 SV=1|Casein kinase 2, beta polypeptide, isoform CRA_d OS=Homo sapiens GN=CSNK2B PE=1 SV=2	CSNK2B	27330.6|30057.1	0.0	102	326	13	5	3	7	4	131L	3.03817e+08	2.83248e+08	2.58776e+08	2.68418e+08	2.65492e+08	3.13406e+08	1.9717e+08	2.87798e+08	2.26922e+08	2.30644e+08	1.31528	1.22599	1.11712	1.16123	1.15014	1.35814	0.853384	1.24121	0.982222	1.0	0.314386	0.410522	0.225211	0.163101	0.0776339	0.236734	0.106522	0.351224	0.124729	0.0
3412	C9JNW5|P83731	60S ribosomal protein L24 OS=Homo sapiens GN=RPL24 PE=1 SV=1|60S ribosomal protein L24 OS=Homo sapiens GN=RPL24 PE=1 SV=1	RPL24	22687.1|24069.3	0.0	51	206	10	6	3	7	6	131L	8.19823e+07	1.44871e+08	1.88007e+08	2.12322e+08	9.25609e+07	9.91101e+07	1.61177e+08	2.45302e+08	1.9352e+08	1.70478e+08	0.480343	0.849801	1.1022	1.23915	0.542949	0.586421	0.944417	1.43891	1.13664	1.0	0.177608	0.292238	0.270298	0.487895	0.129867	0.162658	0.0484029	0.364954	0.162821	0.0
3413	P04062	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3	GBA	65405.2	0.0	73	279	7	6	3	4	4	131L	7.36617e+07	7.35876e+07	5.47061e+07	5.32626e+07	5.49209e+07	5.90858e+07	3.77822e+07	5.69575e+07	4.97588e+07	4.56917e+07	1.61214	1.61052	1.19729	1.16569	1.20199	1.29314	0.826894	1.24656	1.08901	1.0	0.0943373	0.359087	0.124469	0.245257	0.0753574	0.251236	0.24482	0.169654	0.133606	0.0
3414	P04066	Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4	FUCA1	59668.9	0.0	69	291	9	7	3	6	5	131L	3.48645e+08	3.73859e+08	2.95971e+08	2.54083e+08	2.65988e+08	2.8088e+08	1.81131e+08	2.93315e+08	2.28046e+08	2.01947e+08	1.7217	1.85127	1.46777	1.24735	1.31795	1.39086	0.89641	1.45244	1.12798	1.0	0.49402	0.802701	0.452937	0.602046	0.219466	0.279996	0.117473	0.437514	0.112676	0.0
3415	P08754	Guanine nucleotide-binding protein G(k) subunit alpha OS=Homo sapiens GN=GNAI3 PE=1 SV=3	GNAI3	47493.0	0.0	95	306	11	5	5	6	5	131L	5.1039e+07	5.76394e+07	5.9098e+07	6.34222e+07	4.84946e+07	5.62042e+07	4.11746e+07	5.7446e+07	5.28992e+07	5.65177e+07	0.903062	1.00747	1.04565	1.12122	0.857889	0.992942	0.728525	1.01642	0.935975	1.0	0.212183	0.643669	0.18007	0.3119	0.145206	0.135268	0.092213	0.257626	0.145438	0.0
3416	P54803	Galactocerebrosidase OS=Homo sapiens GN=GALC PE=1 SV=2	GALC	85061.4	0.0	117	325	4	4	1	3	3	131L	4.89684e+07	5.58453e+07	3.89939e+07	3.85185e+07	3.75864e+07	4.03516e+07	2.71926e+07	4.12584e+07	3.47383e+07	3.32916e+07	1.4709	1.67746	1.17129	1.15701	1.12901	1.21207	0.816803	1.23931	1.04346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3417	P54802	Alpha-N-acetylglucosaminidase OS=Homo sapiens GN=NAGLU PE=1 SV=2	NAGLU	85419.8	0.0	84	185	5	4	0	5	4	131L	7.39012e+07	7.86796e+07	5.67584e+07	6.38028e+07	6.05813e+07	5.36677e+07	4.27039e+07	6.21609e+07	5.74585e+07	5.36799e+07	1.3767	1.46572	1.05735	1.18942	1.12857	1.00064	0.795602	1.15959	1.07039	1.0	0.506638	0.605131	0.254819	0.294152	0.243145	0.245956	0.0985304	0.284627	0.156146	0.0
3418	P62424	60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2	RPL7A	39085.4	0.0	78	376	10	8	3	6	5	131L	4.00637e+07	5.37251e+07	1.54083e+08	2.62511e+08	4.08161e+07	6.30155e+07	1.51875e+08	2.18335e+08	2.0972e+08	1.76422e+08	0.230905	0.305727	0.873559	1.47348	0.229883	0.35819	0.861227	1.23719	1.192	1.0	0.194904	0.261613	0.244456	1.36191	0.16294	0.212632	0.177671	0.308478	0.263537	0.0
3419	O94888	UBX domain-containing protein 7 OS=Homo sapiens GN=UBXN7 PE=1 SV=2	UBXN7	61185.6	0.0	119	702	21	10	4	17	10	131L	5.58599e+08	5.48138e+08	4.1801e+08	4.25294e+08	4.12174e+08	4.43137e+08	2.71479e+08	4.52679e+08	3.3247e+08	3.30627e+08	1.69046	1.65992	1.26516	1.28457	1.24804	1.34021	0.821076	1.36949	1.00564	1.0	0.196813	0.229351	0.189723	0.167616	0.116114	0.132711	0.112435	0.163061	0.0830469	0.0
3420	P61026	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	RAB10	27567.1	0.0	122	530	25	6	15	8	5	131L	2.25272e+08	2.26846e+08	1.76338e+08	1.70466e+08	1.78834e+08	2.02416e+08	1.26296e+08	1.90629e+08	1.49579e+08	1.44587e+08	1.56132	1.58065	1.2243	1.1783	1.23967	1.40156	0.873979	1.32012	1.03532	1.0	0.489568	0.656455	0.310365	0.369303	0.209589	0.20278	0.087825	0.331841	0.153153	0.0
3421	P61020	Ras-related protein Rab-5B OS=Homo sapiens GN=RAB5B PE=1 SV=1	RAB5B	27128.3	0.0	69	357	37	3	29	5	2	131L	6.71236e+07	6.27457e+07	5.31194e+07	5.27282e+07	5.16933e+07	6.20393e+07	3.79215e+07	4.97413e+07	4.41094e+07	4.24318e+07	1.57812	1.46739	1.2478	1.24266	1.21003	1.46969	0.893704	1.16567	1.03954	1.0	0.739213	0.97593	0.589557	0.358788	0.33245	0.565748	0.271692	0.527016	0.166884	0.0
3422	Q06210	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3	GFPT1	89867.0	0.0	123	2710	169	36	60	102	33	131L	2.91065e+09	3.19811e+09	2.5409e+09	2.64874e+09	2.45811e+09	2.82629e+09	1.74864e+09	2.76038e+09	2.18374e+09	2.05694e+09	1.41584	1.55247	1.23466	1.28687	1.19493	1.37626	0.84984	1.33749	1.06176	1.0	0.111797	0.208859	0.121204	0.13092	0.0626417	0.109903	0.0402676	0.173587	0.0436481	0.0
3423	P12270	Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	TPR	307863.0	0.0	116	2741	85	53	19	66	48	131L	1.94514e+09	1.63235e+09	1.36182e+09	1.5749e+09	1.56382e+09	1.32071e+09	1.04892e+09	1.43035e+09	1.33917e+09	1.40772e+09	1.37515	1.15873	0.966806	1.11755	1.10856	0.935006	0.745055	1.0155	0.947759	1.0	0.210693	0.0955176	0.0930734	0.113784	0.102902	0.118411	0.048184	0.077689	0.134873	0.0
3424	P12277	Creatine kinase B-type OS=Homo sapiens GN=CKB PE=1 SV=1	CKB	47714.9	0.0	141	699	15	10	1	14	10	131L	4.38847e+08	4.84775e+08	3.85378e+08	3.64284e+08	3.32163e+08	3.14146e+08	2.37482e+08	4.81253e+08	2.91064e+08	2.98321e+08	1.4752	1.628	1.29664	1.22067	1.11453	1.05205	0.795896	1.62657	0.97703	1.0	0.256	0.293217	0.30869	0.223763	0.113403	0.104304	0.067559	0.506847	0.151004	0.0
3425	Q15286	Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	RAB35	27420.8	0.0	104	556	32	10	19	11	7	131L	2.58438e+08	3.0451e+08	2.08319e+08	2.23346e+08	1.89807e+08	2.19719e+08	1.34912e+08	2.29704e+08	1.6297e+08	1.63831e+08	1.58015	1.86004	1.27204	1.34851	1.15694	1.33659	0.825705	1.41014	0.998178	1.0	0.347081	0.707678	0.374301	0.627486	0.155264	0.323762	0.145878	0.304606	0.176804	0.0
3426	Q13619	Cullin-4A OS=Homo sapiens GN=CUL4A PE=1 SV=3	CUL4A	103950.0	0.0	87	777	36	1	35	1	1	131L	9.15528e+06	1.04887e+07	8.49244e+06	8.69483e+06	8.22387e+06	8.3623e+06	7.91974e+06	1.29355e+07	9.1719e+06	9.39442e+06	0.974545	1.11648	0.903988	0.925531	0.8754	0.890135	0.843026	1.37693	0.976313	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3427	Q13610	Periodic tryptophan protein 1 homolog OS=Homo sapiens GN=PWP1 PE=1 SV=1	PWP1	62779.9	0.0	76	276	8	6	2	6	6	131L	1.2877e+08	2.14536e+08	1.56658e+08	1.80498e+08	1.23201e+08	1.15859e+08	8.79295e+07	1.53368e+08	1.05838e+08	1.04802e+08	1.23151	2.04261	1.49682	1.7038	1.17801	1.09713	0.841025	1.46216	1.01085	1.0	0.349656	1.02357	0.613712	1.46284	0.232567	0.449688	0.177815	0.985065	0.274157	0.0
3428	F8WA39|Q13613	Myotubularin-related protein 1 OS=Homo sapiens GN=MTMR1 PE=1 SV=1|Myotubularin-related protein 1 OS=Homo sapiens GN=MTMR1 PE=1 SV=4	MTMR1	84890.4|83850.8	0.000310366	42	89	4	1	3	1	1	131L	771005.0	685923.0	585130.0	702393.0	821069.0	585465.0	340097.0	873050.0	455925.0	612800.0	1.25817	1.11932	0.954846	1.1462	1.33986	0.955393	0.554988	1.42469	0.744002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3429	C9JEX3|Q13614	Myotubularin-related protein 2 (Fragment) OS=Homo sapiens GN=MTMR2 PE=4 SV=2|Myotubularin-related protein 2 OS=Homo sapiens GN=MTMR2 PE=1 SV=4	MTMR2	72010.0|81696.8	0.0	69	137	4	2	2	2	2	131L	1.15461e+07	1.17251e+07	9.67982e+06	1.00721e+07	8.73119e+06	9.94958e+06	7.06409e+06	9.79639e+06	9.19843e+06	8.77101e+06	1.31639	1.3368	1.10362	1.14833	0.995459	1.13437	0.805391	1.11691	1.04873	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3430	C9JLU3|Q13615	Myotubularin-related protein 3 (Fragment) OS=Homo sapiens GN=MTMR3 PE=4 SV=1|Myotubularin-related protein 3 OS=Homo sapiens GN=MTMR3 PE=1 SV=3	MTMR3	18419.5|147157.0	0.00174927	36	36	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3431	Q13616	Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=2	CUL1	105889.0	0.0	104	1693	66	33	12	53	30	131L	1.45294e+09	1.5506e+09	1.16218e+09	1.19149e+09	1.14686e+09	1.0732e+09	8.30049e+08	1.33986e+09	1.03778e+09	9.38547e+08	1.54585	1.6489	1.23728	1.26977	1.22143	1.14117	0.884653	1.42582	1.106	1.0	0.268878	0.377971	0.213318	0.179849	0.114555	0.135663	0.0699071	0.242461	0.0643654	0.0
3432	Q13617	Cullin-2 OS=Homo sapiens GN=CUL2 PE=1 SV=2	CUL2	101304.0	0.0	96	1056	40	21	6	34	18	131L	9.48768e+08	9.65617e+08	7.7463e+08	8.10624e+08	7.67342e+08	8.13335e+08	5.38839e+08	8.28778e+08	6.55227e+08	6.43666e+08	1.47421	1.49829	1.20292	1.25825	1.19172	1.26038	0.835772	1.28588	1.01821	1.0	0.155963	0.293161	0.115972	0.125082	0.0781286	0.124226	0.0686406	0.149207	0.0612603	0.0
3433	Q9NS18	Glutaredoxin-2, mitochondrial OS=Homo sapiens GN=GLRX2 PE=1 SV=1	GLRX2	20789.0	0.0	69	186	5	4	0	5	4	131L	5.36233e+07	5.85691e+07	4.35052e+07	4.42486e+07	4.20997e+07	4.76384e+07	2.98143e+07	4.52511e+07	3.69166e+07	3.68805e+07	1.45786	1.58808	1.17963	1.19978	1.14321	1.2917	0.807032	1.23142	1.00098	1.0	0.447995	0.762973	0.425595	0.216106	0.164144	0.377516	0.122962	0.357459	0.333209	0.0
3434	Q8N4T8	Carbonyl reductase family member 4 OS=Homo sapiens GN=CBR4 PE=1 SV=3	CBR4	29123.1	0.0	118	420	9	6	2	7	6	131L	2.95005e+08	3.30914e+08	2.47514e+08	2.33508e+08	2.30164e+08	2.56295e+08	1.54661e+08	2.62708e+08	1.94531e+08	1.81886e+08	1.61646	1.80667	1.35604	1.27594	1.26201	1.40844	0.849264	1.43348	1.06834	1.0	0.337193	0.858153	0.415273	0.308781	0.174859	0.157061	0.125646	0.459804	0.108384	0.0
3435	Q96ST2	Protein IWS1 homolog OS=Homo sapiens GN=IWS1 PE=1 SV=2	IWS1	107998.0	0.00661704	30	54	3	2	1	2	2	131L	6.04246e+07	5.68698e+07	4.68418e+07	5.24248e+07	5.71882e+07	5.56656e+07	3.56841e+07	4.63376e+07	5.11413e+07	4.08185e+07	1.48032	1.39323	1.14756	1.28434	1.40103	1.36373	0.874213	1.13521	1.25289	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3436	Q9Y223	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase OS=Homo sapiens GN=GNE PE=1 SV=1	GNE	89589.1	0.0	114	820	22	13	4	18	13	131L	4.29724e+08	4.92786e+08	3.51132e+08	3.53919e+08	3.5527e+08	3.76963e+08	2.43556e+08	3.70927e+08	3.02877e+08	2.81172e+08	1.51924	1.75081	1.24529	1.25818	1.26245	1.33895	0.863192	1.3214	1.07549	1.0	0.347621	0.245257	0.230549	0.22053	0.210107	0.264002	0.1167	0.248268	0.100599	0.0
3437	G3V4C6|Q9Y224	UPF0568 protein C14orf166 OS=Homo sapiens GN=C14orf166 PE=1 SV=1|UPF0568 protein C14orf166 OS=Homo sapiens GN=C14orf166 PE=1 SV=1	C14orf166	26869.4|32518.8	0.0	93	237	5	4	0	5	4	131L	1.37444e+08	1.37748e+08	1.11992e+08	1.01988e+08	1.03498e+08	1.09047e+08	6.64837e+07	1.18774e+08	8.98278e+07	8.55222e+07	1.60711	1.61067	1.30823	1.19253	1.21019	1.27507	0.777431	1.39996	1.05034	1.0	0.733037	0.928791	0.444523	0.353993	0.0755768	0.169402	0.0952498	0.550854	0.0968928	0.0
