protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2748	Q7L5Y1	Mitochondrial enolase superfamily member 1 OS=Homo sapiens GN=ENOSF1 PE=1 SV=1	ENOSF1	57714.8	0.0	110	635	18	11	5	13	9	131L	3.23302e+08	3.17441e+08	2.76079e+08	3.07555e+08	2.97666e+08	3.13683e+08	2.43833e+08	2.86637e+08	2.93368e+08	2.5757e+08	1.25457	1.23226	1.07242	1.19317	1.15347	1.21781	0.94526	1.11085	1.13704	1.0	0.102184	0.141824	0.123861	0.0763392	0.139104	0.15701	0.102963	0.104318	0.122259	0.0
2749	Q9UDW1	Cytochrome b-c1 complex subunit 9 OS=Homo sapiens GN=UQCR10 PE=1 SV=3	UQCR10	8678.8	0.0	61	61	1	1	0	1	1	131L	9.58193e+06	1.22864e+07	1.0293e+07	1.08521e+07	1.09064e+07	1.02994e+07	8.40674e+06	1.10997e+07	9.68834e+06	1.20722e+07	0.79372	1.01775	0.852621	0.898939	0.903435	0.853153	0.696374	0.919443	0.802535	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2750	P30520	Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens GN=ADSS PE=1 SV=3	ADSS	57110.6	0.0	141	950	50	11	10	37	10	131L	1.45976e+09	1.40893e+09	1.1978e+09	1.45632e+09	1.3738e+09	1.57484e+09	1.16438e+09	1.36421e+09	1.45394e+09	1.29755e+09	1.13191	1.08918	0.932561	1.1262	1.05943	1.21374	0.89917	1.05494	1.11972	1.0	0.269507	0.203627	0.293787	0.172107	0.14937	0.084831	0.138219	0.166422	0.107831	0.0
2751	B9A057|Q86WW8	Cytochrome c oxidase assembly factor 5 OS=Homo sapiens GN=COA5 PE=4 SV=1|Cytochrome c oxidase assembly factor 5 OS=Homo sapiens GN=COA5 PE=1 SV=1	COA5	9998.12|10545.5	0.00319675	35	68	2	2	0	2	2	131L	2.51025e+07	2.54569e+07	1.96221e+07	2.50098e+07	2.40522e+07	2.58777e+07	2.05596e+07	2.42155e+07	2.59311e+07	2.26337e+07	1.10908	1.12473	0.866945	1.10498	1.06267	1.14333	0.908364	1.06989	1.14569	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2752	Q8IWL3	Iron-sulfur cluster co-chaperone protein HscB, mitochondrial OS=Homo sapiens GN=HSCB PE=1 SV=3	HSCB	31413.5	0.00180723	38	70	2	2	0	2	2	131L	6.28055e+06	6.68644e+06	5.87318e+06	6.10082e+06	5.32843e+06	5.76112e+06	5.20574e+06	5.40774e+06	5.2702e+06	4.56336e+06	1.3763	1.46525	1.28703	1.33692	1.16765	1.26247	1.14077	1.18504	1.15489	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2753	Q69YL0	Uncharacterized protein NCBP2-AS2 OS=Homo sapiens GN=NCBP2-AS2 PE=4 SV=1	NA	10941.0	0.00179802	38	38	1	1	0	1	1	131L	9.5734e+06	1.23707e+07	6.36955e+06	8.10388e+06	8.79699e+06	8.93224e+06	5.91888e+06	9.14221e+06	7.51788e+06	8.8636e+06	1.08008	1.39568	0.718619	0.914287	0.992484	1.00774	0.667774	1.03143	0.848174	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2754	Q99570	Phosphoinositide 3-kinase regulatory subunit 4 OS=Homo sapiens GN=PIK3R4 PE=1 SV=3	PIK3R4	172422.0	0.0	81	164	4	3	0	4	3	131L	2.30868e+07	1.42025e+07	1.5144e+07	1.78246e+07	1.40151e+07	1.29521e+07	1.7401e+07	1.42091e+07	1.76721e+07	1.2627e+07	1.82837	1.12477	1.19934	1.41163	1.10993	1.02575	1.37809	1.1253	1.39955	1.0	0.233122	0.082006	0.116499	0.450446	0.0813922	0.166292	0.430533	0.319227	0.49614	0.0
2755	Q99575	Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2	POP1	135138.0	0.0	116	1223	34	21	8	25	17	131L	5.19132e+08	3.36779e+08	3.66042e+08	4.81189e+08	3.87026e+08	3.36309e+08	4.61468e+08	4.38257e+08	4.74758e+08	3.8029e+08	1.36473	0.886697	0.962276	1.26427	1.01761	0.886086	1.21237	1.15072	1.24763	1.0	0.166013	0.170468	0.146951	0.132521	0.13273	0.158478	0.172526	0.146727	0.0866343	0.0
2756	C9JSR1|Q8NCE2	Myotubularin-related protein 14 OS=Homo sapiens GN=MTMR14 PE=1 SV=1|Myotubularin-related protein 14 OS=Homo sapiens GN=MTMR14 PE=1 SV=2	MTMR14	33715.6|79658.8	0.0	65	65	1	1	0	1	1	131L	1.26685e+07	9.2381e+06	8.26699e+06	1.17017e+07	7.71462e+06	8.8665e+06	9.56125e+06	7.78291e+06	9.98408e+06	8.48565e+06	1.49293	1.08867	0.974232	1.379	0.909137	1.04488	1.12675	0.917185	1.17658	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2757	P00813	Adenosine deaminase OS=Homo sapiens GN=ADA PE=1 SV=3	ADA	46523.7	0.0	82	298	9	7	1	8	7	131L	1.92561e+08	1.95206e+08	1.62595e+08	1.77021e+08	1.71866e+08	1.8423e+08	1.52666e+08	1.85337e+08	1.856e+08	1.69919e+08	1.13518	1.14893	0.956326	1.04315	1.01637	1.08763	0.899487	1.09169	1.09149	1.0	0.247854	0.118731	0.126748	0.239563	0.208171	0.228969	0.0921081	0.259967	0.146399	0.0
2758	H0YMZ3|J3KNP4|Q9NPR2	Semaphorin-4B (Fragment) OS=Homo sapiens GN=SEMA4B PE=4 SV=1|Semaphorin-4B OS=Homo sapiens GN=SEMA4B PE=1 SV=1|Semaphorin-4B OS=Homo sapiens GN=SEMA4B PE=1 SV=3	SEMA4B	54064.4|100034.0|99461.4	0.00802213	30	30	1	1	0	1	1	131L	1.21584e+07	9.69755e+06	9.56307e+06	1.10222e+07	1.05921e+07	1.03246e+07	8.78357e+06	1.09648e+07	1.10941e+07	1.00567e+07	1.20898	0.964284	0.950912	1.096	1.05324	1.02663	0.873401	1.0903	1.10316	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2759	D6RE84|Q9NP73	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13 (Fragment) OS=Homo sapiens GN=ALG13 PE=1 SV=1|Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13 OS=Homo sapiens GN=ALG13 PE=1 SV=2	ALG13	28743.3|140805.0	0.0	107	171	3	3	0	3	3	131L	3.63784e+07	3.3365e+07	2.72352e+07	3.1002e+07	2.72455e+07	3.25238e+07	2.54978e+07	2.7975e+07	3.0253e+07	2.62364e+07	1.38656	1.27171	1.03807	1.18164	1.03846	1.23965	0.97185	1.06627	1.15309	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2760	P82094	TATA element modulatory factor OS=Homo sapiens GN=TMF1 PE=1 SV=2	TMF1	144134.0	0.0	97	943	24	19	6	18	17	131L	7.7094e+08	4.86071e+08	5.55581e+08	6.95372e+08	5.61577e+08	5.35542e+08	6.14088e+08	6.54434e+08	6.33278e+08	4.689e+08	1.63695	1.03701	1.18561	1.4818	1.19866	1.13864	1.30551	1.39475	1.3521	1.0	0.389319	0.129883	0.188076	0.217017	0.218614	0.193933	0.253391	0.203831	0.222068	0.0
2761	C9J845|C9JBI8|C9K0S7|O75030|Q8WYR3	Microphthalmia-associated transcription factor (Fragment) OS=Homo sapiens GN=MITF PE=4 SV=1|Microphthalmia-associated transcription factor (Fragment) OS=Homo sapiens GN=MITF PE=4 SV=1|Microphthalmia-associated transcription factor (Fragment) OS=Homo sapiens GN=MITF PE=4 SV=2|Microphthalmia-associated transcription factor OS=Homo sapiens GN=MITF PE=1 SV=2|Microphthalmia-associated transcription factor (Fragment) OS=Homo sapiens GN=MITF-C PE=2 SV=1	MITF|NA	19085.6|45317.5|8610.58|65515.9|14447.6	0.00319582	35	35	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2762	Q15637	Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4	SF1	74701.4	0.0	100	688	35	10	7	26	10	131L	5.91691e+08	6.69027e+08	5.79767e+08	6.41141e+08	4.88968e+08	5.90075e+08	5.25398e+08	6.61595e+08	6.09029e+08	5.61979e+08	1.06688	1.18877	1.04623	1.14461	0.884212	1.05983	0.946754	1.17709	1.0938	1.0	0.433848	0.144958	0.475098	0.203589	0.443654	0.368227	0.415144	0.604029	0.299336	0.0
2763	Q15631	Translin OS=Homo sapiens GN=TSN PE=1 SV=1	TSN	29489.1	0.0	160	1326	79	18	16	55	15	131L	1.54216e+09	1.53999e+09	1.16021e+09	1.44499e+09	1.33765e+09	1.57363e+09	1.18966e+09	1.35562e+09	1.53089e+09	1.39808e+09	1.10528	1.1018	0.833628	1.03672	0.96014	1.12975	0.854609	0.971818	1.09433	1.0	0.283185	0.146654	0.253138	0.166892	0.257921	0.247643	0.187667	0.250923	0.161101	0.0
2764	Q0VG06	Fanconi anemia-associated protein of 100 kDa OS=Homo sapiens GN=FAAP100 PE=1 SV=3	FAAP100	99435.6	0.0	53	256	14	6	8	6	6	131L	1.61591e+08	1.09141e+08	1.19709e+08	1.50479e+08	1.37045e+08	1.55004e+08	1.24517e+08	1.4939e+08	1.60482e+08	1.28021e+08	1.26522	0.852112	0.936981	1.17361	1.07048	1.20834	0.971765	1.16692	1.25356	1.0	0.173312	0.170021	0.224138	0.16071	0.118868	0.223561	0.112975	0.308795	0.206915	0.0
2765	O95782	AP-2 complex subunit alpha-1 OS=Homo sapiens GN=AP2A1 PE=1 SV=3	AP2A1	121165.0	0.0	99	866	30	12	13	17	12	131L	5.08927e+08	3.10252e+08	3.52098e+08	4.69682e+08	3.24361e+08	5.05292e+08	4.18055e+08	4.14893e+08	4.5495e+08	3.91235e+08	1.30046	0.798589	0.904938	1.19918	0.834827	1.29096	1.06745	1.06525	1.16702	1.0	0.173789	0.195896	0.147856	0.0787127	0.191639	0.103374	0.0735651	0.15873	0.154962	0.0
2766	J3KQF5|Q96MI9	Cytosolic carboxypeptidase 4 OS=Homo sapiens GN=AGBL1 PE=4 SV=1|Cytosolic carboxypeptidase 4 OS=Homo sapiens GN=AGBL1 PE=1 SV=2	AGBL1	133815.0|134290.0	0.0111353	28	28	1	1	0	1	1	131L	1.20544e+07	1.03426e+07	1.25408e+07	1.03141e+07	9.68314e+06	6.81803e+06	4.41193e+06	5.57049e+06	4.55158e+06	5.06517e+06	2.37986	2.04191	2.47588	2.03627	1.91171	1.34606	0.871032	1.09976	0.898603	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2767	O94788	Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3	ALDH1A2	64248.1	0.0	120	1436	81	19	26	44	16	131L	1.91832e+09	1.83016e+09	1.57713e+09	1.7013e+09	1.6788e+09	1.81776e+09	1.37072e+09	1.66482e+09	1.59044e+09	1.45063e+09	1.32237	1.26515	1.08775	1.17473	1.1585	1.25285	0.945102	1.14738	1.09804	1.0	0.250256	0.224893	0.201173	0.185359	0.158869	0.113902	0.152679	0.183422	0.161774	0.0
2768	P50750	Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3	CDK9	49795.0	0.0	68	133	5	2	2	1	1	131L	3.34969e+06	3.58174e+06	2.36e+06	2.31404e+06	2.59216e+06	3.02003e+06	2.10252e+06	2.36959e+06	1.79158e+06	2.16839e+06	1.54478	1.6518	1.08837	1.06717	1.19543	1.39275	0.969624	1.09279	0.826225	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2769	P07951|Q5TCU3|Q5TCU8	Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1|Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1|Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1	TPM2	41882.0|41387.7|45946.9	0.0	115	604	83	1	82	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2770	Q9NXJ5|S4R2Y9|U3KQ24|U3KQG9	Pyroglutamyl-peptidase 1 OS=Homo sapiens GN=PGPEP1 PE=1 SV=1|Pyroglutamyl-peptidase 1 OS=Homo sapiens GN=PGPEP1 PE=4 SV=3|Pyroglutamyl-peptidase 1 OS=Homo sapiens GN=PGPEP1 PE=4 SV=2|Pyroglutamyl-peptidase 1 OS=Homo sapiens GN=PGPEP1 PE=4 SV=1	PGPEP1	25871.3|20582.4|13067.0|17790.1	0.00123877	41	41	2	1	1	1	1	131L	1.374e+07	1.21404e+07	8.9382e+06	1.05515e+07	9.90318e+06	1.19389e+07	9.44192e+06	1.0843e+07	1.01138e+07	9.71754e+06	1.41393	1.24933	0.9198	1.08582	1.0191	1.22859	0.971637	1.11582	1.04077	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2771	Q9BW92|U3KQG0	Threonine--tRNA ligase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1|Threonine--tRNA ligase, mitochondrial OS=Homo sapiens GN=TARS2 PE=1 SV=1	TARS2	86882.3|77049.3	0.0	127	341	7	5	1	6	5	131L	1.23586e+08	1.07768e+08	1.04775e+08	1.30034e+08	9.09421e+07	1.31894e+08	1.08117e+08	1.15651e+08	1.28984e+08	9.62248e+07	1.2842	1.11996	1.08707	1.35458	0.947802	1.37069	1.12179	1.20169	1.34045	1.0	0.185528	0.257211	0.247709	0.261194	0.209753	0.166284	0.217156	0.232295	0.249969	0.0
2772	H0YBJ5|H0YBM7|Q6PKG0	La-related protein 1 (Fragment) OS=Homo sapiens GN=LARP1 PE=1 SV=1|La-related protein 1 (Fragment) OS=Homo sapiens GN=LARP1 PE=1 SV=1|La-related protein 1 OS=Homo sapiens GN=LARP1 PE=1 SV=2	LARP1	6855.42|22665.6|143541.0	0.000656599	46	46	1	1	0	1	1	131L	1.95276e+07	1.98602e+07	1.54281e+07	1.89012e+07	1.95709e+07	1.9254e+07	1.36101e+07	1.92087e+07	1.81834e+07	1.90781e+07	1.02356	1.041	0.808681	0.990725	1.02583	1.00922	0.713388	1.00685	0.953105	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2773	Q9BW85	Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1	CCDC94	43764.4	0.0	78	335	12	7	6	6	6	131L	1.03326e+08	1.08274e+08	8.13502e+07	9.85807e+07	9.8897e+07	1.14136e+08	8.62863e+07	9.45361e+07	1.02253e+08	8.36341e+07	1.23252	1.29275	0.97053	1.17748	1.17702	1.36275	1.03145	1.12824	1.22109	1.0	0.330053	0.302897	0.276435	0.185107	0.513378	0.550118	0.381203	0.418638	0.367579	0.0
2774	Q15393	Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4	SF3B3	148492.0	0.0	98	1014	29	20	2	24	18	131L	5.18738e+08	3.3863e+08	3.87671e+08	4.50337e+08	3.59943e+08	3.23377e+08	4.52876e+08	4.12321e+08	3.99597e+08	2.87089e+08	1.80252	1.17717	1.35114	1.56417	1.25264	1.12796	1.56933	1.43735	1.38905	1.0	0.378023	0.215734	0.249416	0.29241	0.129203	0.167435	0.352135	0.251593	0.218636	0.0
2775	Q15398	Disks large-associated protein 5 OS=Homo sapiens GN=DLGAP5 PE=1 SV=2	DLGAP5	114531.0	0.0	53	94	2	2	0	2	2	131L	1.78956e+07	1.84225e+07	1.50383e+07	1.91982e+07	1.47988e+07	1.8942e+07	1.62286e+07	1.81067e+07	1.72395e+07	1.83629e+07	0.974551	1.00325	0.81895	1.04549	0.805907	1.03154	0.883774	0.986048	0.938825	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2777	D6R9U7|O15318	DNA-directed RNA polymerase III subunit RPC7 (Fragment) OS=Homo sapiens GN=POLR3G PE=1 SV=2|DNA-directed RNA polymerase III subunit RPC7 OS=Homo sapiens GN=POLR3G PE=1 SV=2	POLR3G	31807.5|32142.7	0.0	85	212	4	4	0	4	4	131L	1.99454e+08	1.82727e+08	1.67962e+08	1.90073e+08	1.80699e+08	1.96415e+08	1.51722e+08	1.75676e+08	1.73278e+08	1.41965e+08	1.40495	1.28712	1.18312	1.33887	1.27284	1.38354	1.06873	1.23746	1.22057	1.0	0.352428	0.170862	0.772477	0.356187	0.420752	0.485379	0.275737	0.342066	0.146932	0.0
2778	H7C2I1|Q99873	Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=1|Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=2	PRMT1	49248.6|48246.1	0.0	123	1091	31	17	8	22	14	131L	9.55284e+08	8.8735e+08	7.84878e+08	9.89461e+08	6.84114e+08	1.02876e+09	9.62187e+08	8.10405e+08	8.90949e+08	5.76826e+08	1.65688	1.53756	1.36677	1.7193	1.19052	1.79264	1.67563	1.40744	1.54379	1.0	0.549692	0.33952	0.519103	0.393404	0.4363	0.474323	0.523812	0.484836	0.256982	0.0
2779	P04908|P0C0S8|P20671|Q6FI13|Q7L7L0|Q93077|Q96KK5|Q99878	Histone H2A type 1-B/E OS=Homo sapiens GN=HIST1H2AB PE=1 SV=2|Histone H2A type 1 OS=Homo sapiens GN=HIST1H2AG PE=1 SV=2|Histone H2A type 1-D OS=Homo sapiens GN=HIST1H2AD PE=1 SV=2|Histone H2A type 2-A OS=Homo sapiens GN=HIST2H2AA3 PE=1 SV=3|Histone H2A type 3 OS=Homo sapiens GN=HIST3H2A PE=1 SV=3|Histone H2A type 1-C OS=Homo sapiens GN=HIST1H2AC PE=1 SV=3|Histone H2A type 1-H OS=Homo sapiens GN=HIST1H2AH PE=1 SV=3|Histone H2A type 1-J OS=Homo sapiens GN=HIST1H2AJ PE=1 SV=3	HIST1H2AB|HIST1H2AG|HIST1H2AD|HIST2H2AA3|HIST3H2A|HIST1H2AC|HIST1H2AH|HIST1H2AJ	17106.1|17291.2|17307.2|17295.2|17092.1|17076.1|16876.9|16907.0	0.000660939	47	75	8	1	7	1	1	131L	2.59176e+07	4.26549e+07	1.51552e+07	1.7879e+07	2.81587e+07	2.96857e+07	1.69271e+07	1.94648e+07	1.78329e+07	2.33171e+07	1.11152	1.82934	0.64996	0.766775	1.20764	1.27313	0.725953	0.834784	0.764798	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2780	Q7KZF4	Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1	SND1	115909.0	0.0	57	106	2	2	1	1	1	131L	2.3452e+07	3.35719e+07	1.7008e+07	1.8175e+07	2.18521e+07	2.47748e+07	1.94461e+07	2.25878e+07	2.01582e+07	3.15134e+07	0.744189	1.06532	0.539706	0.576738	0.693422	0.786166	0.617072	0.716768	0.63967	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2781	Q14116	Interleukin-18 OS=Homo sapiens GN=IL18 PE=1 SV=1	IL18	26034.3	0.0	128	304	9	5	2	7	4	131L	1.21341e+08	1.30485e+08	1.12842e+08	1.26501e+08	1.20346e+08	1.31781e+08	1.07291e+08	1.23737e+08	1.2386e+08	1.04933e+08	1.1599	1.24217	1.07537	1.20229	1.14767	1.25585	1.02179	1.17629	1.17815	1.0	0.183474	0.170708	0.222596	0.126493	0.0899065	0.147672	0.153584	0.200759	0.132476	0.0
2782	Q9NZD4	Alpha-hemoglobin-stabilizing protein OS=Homo sapiens GN=AHSP PE=1 SV=1	AHSP	13208.0	0.000349162	51	86	4	2	1	3	2	131L	5.67296e+07	5.00326e+07	4.63083e+07	5.33796e+07	4.68364e+07	5.91412e+07	3.93852e+07	4.66679e+07	4.78946e+07	4.28392e+07	1.32425	1.16792	1.08098	1.24605	1.09331	1.38054	0.919373	1.08937	1.11801	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2783	P36578	60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=1 SV=5	RPL4	61014.8	0.0	91	506	14	9	3	11	9	131L	2.39811e+08	7.55055e+08	4.77552e+07	1.24936e+08	3.28657e+08	3.08799e+08	1.8285e+08	2.80933e+08	1.45812e+08	5.91258e+08	0.406229	1.2792	0.0811042	0.211303	0.55643	0.520714	0.309316	0.475504	0.246326	1.0	0.100788	0.260454	0.0868455	0.0876855	0.0792482	0.116555	0.0538169	0.0894784	0.0759204	0.0
2784	J3KT73|J3QL01|P63173	60S ribosomal protein L38 OS=Homo sapiens GN=RPL38 PE=1 SV=1|60S ribosomal protein L38 OS=Homo sapiens GN=RPL38 PE=1 SV=1|60S ribosomal protein L38 OS=Homo sapiens GN=RPL38 PE=1 SV=2	RPL38	10825.6|11695.2|11936.4	0.0	65	65	3	1	1	2	1	131L	2.78658e+07	4.14232e+07	1.60271e+07	2.31267e+07	2.7984e+07	3.17828e+07	2.12988e+07	2.678e+07	2.06048e+07	3.70745e+07	0.751616	1.1173	0.432295	0.62379	0.754804	0.857268	0.574487	0.722331	0.555767	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2785	O96007	Molybdopterin synthase catalytic subunit OS=Homo sapiens GN=MOCS2 PE=1 SV=1	MOCS2	24825.4	0.0	106	368	6	4	1	5	4	131L	1.34728e+08	1.16515e+08	1.08752e+08	1.30765e+08	1.22495e+08	1.38525e+08	1.06715e+08	1.22596e+08	1.20879e+08	1.07759e+08	1.25027	1.07931	1.00698	1.2135	1.13586	1.28551	0.990309	1.13769	1.12176	1.0	0.279052	0.26492	0.189043	0.192855	0.204042	0.368496	0.243966	0.190254	0.268279	0.0
2786	F6XY72	Protein NME1-NME2 OS=Homo sapiens GN=NME1-NME2 PE=1 SV=1	NA	10152.3	0.0	100	450	72	1	67	1	1	131L	2.20003e+07	1.83649e+07	2.03584e+07	2.01789e+07	1.95611e+07	1.87675e+07	1.84351e+07	1.81724e+07	1.83042e+07	1.70681e+07	1.28897	1.07598	1.19278	1.18226	1.14606	1.09957	1.08009	1.0647	1.07242	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2787	P84077	ADP-ribosylation factor 1 OS=Homo sapiens GN=ARF1 PE=1 SV=2	ARF1	23261.5	0.0	127	747	95	1	84	2	1	131L	1.0869e+07	8.06071e+06	6.92483e+06	9.40989e+06	1.0109e+07	1.42821e+07	9.5723e+06	7.99193e+06	1.16533e+07	1.00232e+07	1.08439	0.804204	0.690879	0.938809	1.00856	1.4249	0.955013	0.797341	1.16263	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2788	Q96GY0	Zinc finger C2HC domain-containing protein 1A OS=Homo sapiens GN=ZC2HC1A PE=1 SV=2	ZC2HC1A	43545.8	0.0	69	95	2	2	0	2	2	131L	2.64101e+07	2.14805e+07	2.54923e+07	2.69145e+07	2.87351e+07	2.8935e+07	2.2583e+07	2.75124e+07	2.38401e+07	2.09149e+07	1.26274	1.02704	1.21886	1.28686	1.37391	1.38346	1.07976	1.31545	1.13986	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2790	Q9C0D3	Protein zyg-11 homolog B OS=Homo sapiens GN=ZYG11B PE=1 SV=2	ZYG11B	93429.7	0.0	99	437	15	9	1	11	9	131L	2.46629e+08	2.53548e+08	2.09084e+08	2.82747e+08	2.07434e+08	2.48454e+08	1.82094e+08	2.20326e+08	2.10646e+08	1.94313e+08	1.27199	1.30165	1.07661	1.44263	1.07056	1.26956	0.938927	1.13327	1.08398	1.0	0.182114	0.175751	0.147818	0.781319	0.160235	0.292411	0.100458	0.194959	0.0915679	0.0
2791	Q9H814	Phosphorylated adapter RNA export protein OS=Homo sapiens GN=PHAX PE=1 SV=1	PHAX	52796.0	0.0	69	352	11	7	2	9	7	131L	1.98981e+08	2.09543e+08	1.56951e+08	1.77733e+08	1.79921e+08	1.98099e+08	1.58508e+08	1.89193e+08	1.87374e+08	1.59635e+08	1.24613	1.3064	0.979443	1.11378	1.12925	1.24129	0.991617	1.1799	1.1758	1.0	0.232678	0.350571	0.17406	0.13095	0.116785	0.150483	0.121947	0.195953	0.0984113	0.0
2792	P48556|R4GMR5	26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens GN=PSMD8 PE=1 SV=2|26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens GN=PSMD8 PE=1 SV=1	PSMD8	45371.8|37514.3	0.0	65	404	19	9	3	14	8	131L	5.27831e+08	6.61073e+08	3.26314e+08	4.49023e+08	5.1742e+08	5.67196e+08	4.24917e+08	5.43407e+08	4.53748e+08	5.60362e+08	0.943991	1.17671	0.58335	0.802274	0.926059	1.01408	0.760742	0.971632	0.81353	1.0	0.195283	0.190118	0.18965	0.106209	0.154853	0.155109	0.134084	0.166749	0.137319	0.0
2793	O75891	Cytosolic 10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens GN=ALDH1L1 PE=1 SV=2	ALDH1L1	113143.0	0.0	69	101	2	1	2	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2794	Q96Q83	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 OS=Homo sapiens GN=ALKBH3 PE=1 SV=1	ALKBH3	37019.4	0.00123305	40	173	8	5	3	5	5	131L	9.02978e+07	1.03477e+08	8.84486e+07	9.12462e+07	9.14045e+07	9.79701e+07	7.33682e+07	9.84701e+07	8.57999e+07	7.63959e+07	1.18197	1.34616	1.15777	1.18656	1.19912	1.2824	0.965355	1.28908	1.12425	1.0	0.278521	0.378414	0.493942	0.325676	0.445412	0.46836	0.247516	0.416253	0.234995	0.0
2795	P26885	Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens GN=FKBP2 PE=1 SV=2	FKBP2	18560.3	0.0	92	147	5	2	0	5	2	131L	1.64641e+08	1.53481e+08	1.05929e+08	1.22344e+08	1.26428e+08	1.2953e+08	1.10162e+08	1.19915e+08	1.18222e+08	9.8258e+07	1.6756	1.56242	1.07827	1.25071	1.2867	1.31567	1.12114	1.22582	1.20318	1.0	0.376233	0.353281	0.279629	0.302988	0.303231	0.307388	0.326418	0.272631	0.237341	0.0
