protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
4127	B4DNJ6|Q9Y3F4	Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1|Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1	STRAP	46053.0|44714.3	0.0	91	432	18	7	3	13	6	131L	2.37763e+06	1.73628e+07	6.52279e+07	8.33473e+07	1.04464e+08	1.03434e+08	1.14246e+08	1.39087e+08	1.66625e+08	1.77405e+08	0.0131139	0.0971984	0.368981	0.471101	0.59182	0.582938	0.645126	0.781816	0.938394	1.0	0.0337729	0.0539892	0.0718871	0.137671	0.134171	0.160606	0.0853994	0.117721	0.192221	0.0
4128	Q96E09	Protein FAM122A OS=Homo sapiens GN=FAM122A PE=1 SV=1	FAM122A	33086.8	0.000284252	43	43	1	1	0	1	1	131L	568154.0	769959.0	1.07843e+06	1.25348e+06	2.30224e+06	3.30561e+06	4.08735e+06	4.0501e+06	4.58151e+06	3.91717e+06	0.145042	0.19656	0.27531	0.319997	0.58773	0.843877	1.04345	1.03394	1.1696	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4129	Q9UBL3	Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Homo sapiens GN=ASH2L PE=1 SV=1	ASH2L	79848.2	0.0	78	386	18	9	7	11	9	131L	1.47028e+06	5.9156e+06	5.30834e+06	7.28419e+06	3.24884e+07	1.21752e+08	2.27912e+08	2.20118e+08	2.44508e+08	2.49884e+08	0.00581174	0.0239046	0.0212399	0.02958	0.130236	0.486823	0.909917	0.878912	0.980599	1.0	0.0102822	0.0294832	0.0375512	0.0400295	0.0591122	0.133197	0.105526	0.134871	0.106019	0.0
4130	Q6UXN9	WD repeat-containing protein 82 OS=Homo sapiens GN=WDR82 PE=1 SV=1	WDR82	40726.4	0.0	68	234	5	5	0	5	5	131L	699875.0	2.97921e+06	7.2873e+06	1.01523e+07	1.91037e+07	2.4425e+07	2.59681e+07	2.90972e+07	3.51032e+07	3.35195e+07	0.0208797	0.08888	0.216915	0.3007	0.567162	0.728682	0.774717	0.86807	1.04725	1.0	0.101069	0.122649	0.177127	0.198212	0.213668	0.161252	0.120167	0.24533	0.234162	0.0
4131	Q15173	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform OS=Homo sapiens GN=PPP2R5B PE=1 SV=1	PPP2R5B	64229.6	0.0	51	108	4	2	2	2	2	131L	108314.0	615786.0	851306.0	1.29579e+06	1.60523e+06	4.78564e+06	6.38514e+06	8.94363e+06	1.19545e+07	1.01109e+07	0.0107126	0.0609035	0.0841973	0.128158	0.158763	0.473317	0.631513	0.884557	1.18235	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4132	Q15172	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Homo sapiens GN=PPP2R5A PE=1 SV=1	PPP2R5A	66125.1	0.0	127	272	6	3	2	4	3	131L	685758.0	1.47668e+06	2.52735e+06	7.54207e+06	7.18316e+06	1.73578e+07	4.86685e+07	5.668e+07	5.69789e+07	5.37503e+07	0.0127582	0.0274729	0.0470202	0.140317	0.133639	0.322934	0.905455	1.05451	1.06007	1.0	0.0348605	0.0235247	0.0804495	0.0732186	0.141884	0.178738	0.217334	0.0903465	0.196736	0.0
4133	O15247	Chloride intracellular channel protein 2 OS=Homo sapiens GN=CLIC2 PE=1 SV=3	CLIC2	34123.5	0.0	58	169	16	3	12	4	3	131L	199541.0	979027.0	2.17416e+06	1.97602e+06	3.5824e+06	6.7064e+06	2.80946e+07	4.093e+07	4.8938e+07	4.56529e+07	0.00437084	0.021445	0.0476237	0.0432836	0.0784703	0.1469	0.615396	0.896547	1.07196	1.0	0.0094166	0.0450567	0.0653271	0.0422344	0.0644655	0.0662621	0.168378	0.0751219	0.0845886	0.0
4134	Q12996	Cleavage stimulation factor subunit 3 OS=Homo sapiens GN=CSTF3 PE=1 SV=1	CSTF3	97762.2	0.0	89	352	9	7	1	8	7	131L	244516.0	3.46188e+06	9.22528e+06	1.16774e+07	6.25154e+07	1.55965e+08	1.35348e+08	1.3159e+08	1.1906e+08	1.13814e+08	0.00203787	0.0307392	0.0801103	0.100012	0.548452	1.37037	1.18623	1.15527	1.04537	1.0	0.00663754	0.0448733	0.195431	0.259457	0.159665	0.533818	0.191739	0.151986	0.092052	0.0
4135	Q9Y617	Phosphoserine aminotransferase OS=Homo sapiens GN=PSAT1 PE=1 SV=2	PSAT1	46983.4	0.0	94	710	71	14	30	39	13	131L	1.12439e+07	7.45953e+07	2.77643e+08	4.15712e+08	5.07546e+08	5.19662e+08	5.3809e+08	4.6979e+08	4.94858e+08	5.082e+08	0.0221267	0.148008	0.542722	0.816336	0.997863	1.01857	1.0571	0.924202	0.973926	1.0	0.0168691	0.110355	0.309925	0.136621	0.153205	0.160155	0.124984	0.120706	0.121791	0.0
4136	Q9Y613	FH1/FH2 domain-containing protein 1 OS=Homo sapiens GN=FHOD1 PE=1 SV=3	FHOD1	137869.0	0.0	76	469	17	10	0	16	10	131L	2.46998e+06	5.20826e+06	9.52994e+06	1.06365e+07	1.26637e+07	1.92897e+07	2.26334e+07	1.06748e+08	2.10298e+08	2.52098e+08	0.00945472	0.0207639	0.0384213	0.0432094	0.0516742	0.0785964	0.0928379	0.422604	0.834689	1.0	0.0244484	0.0453939	0.0578182	0.0767012	0.09122	0.125872	0.112394	0.120073	0.0774657	0.0
4137	Q01105	Protein SET OS=Homo sapiens GN=SET PE=1 SV=3	SET	38739.4	0.0	85	494	54	8	14	40	8	131L	1.79687e+07	9.13291e+07	2.84901e+08	3.72473e+08	4.87547e+08	4.93188e+08	4.82876e+08	4.51181e+08	4.3362e+08	4.68629e+08	0.0378659	0.194807	0.606459	0.792456	1.03925	1.05087	1.02905	0.958377	0.924906	1.0	0.0654842	0.287514	0.183633	0.147048	0.178993	0.196385	0.133986	0.240114	0.176402	0.0
4138	Q9NRZ9	Lymphoid-specific helicase OS=Homo sapiens GN=HELLS PE=1 SV=1	HELLS	114598.0	0.0	52	77	2	2	0	2	2	131L	807758.0	1.05728e+06	1.45343e+06	2.20385e+06	2.49861e+06	4.37504e+06	3.83995e+06	1.15e+07	1.24403e+07	1.46648e+07	0.0550813	0.0720963	0.0991102	0.150282	0.170381	0.298336	0.261848	0.78419	0.84831	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4139	Q8TD55	Pleckstrin homology domain-containing family O member 2 OS=Homo sapiens GN=PLEKHO2 PE=2 SV=1	PLEKHO2	61221.6	0.0	51	81	3	2	0	3	2	131L	134211.0	1.13128e+06	2.78994e+06	6.5659e+06	1.59378e+07	2.39176e+07	3.67231e+07	4.33117e+07	5.51398e+07	5.15407e+07	0.00260397	0.0219493	0.0541307	0.127392	0.309227	0.464052	0.712506	0.840339	1.06983	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4140	J9JIC5|Q9HAS0	Protein Njmu-R1 OS=Homo sapiens GN=C17orf75 PE=1 SV=1|Protein Njmu-R1 OS=Homo sapiens GN=C17orf75 PE=1 SV=2	C17orf75	50535.9|50547.9	0.0	69	199	6	5	1	5	5	131L	2.13717e+06	5.93749e+06	7.46457e+06	1.15548e+07	2.97819e+07	4.71545e+07	5.4031e+07	5.72581e+07	5.67001e+07	5.83607e+07	0.0355502	0.101738	0.127904	0.196405	0.508148	0.807697	0.925812	0.981106	0.971546	1.0	0.0617195	0.107678	0.181757	0.173868	0.161246	0.205121	0.131647	0.108832	0.0599389	0.0
4141	Q13228	Selenium-binding protein 1 OS=Homo sapiens GN=SELENBP1 PE=1 SV=2	SELENBP1	59344.4	0.0	81	606	43	12	15	28	12	131L	7.59405e+07	1.0156e+08	1.10774e+08	1.21279e+08	1.41558e+08	1.5004e+08	1.61876e+08	1.38072e+08	1.63535e+08	1.64522e+08	0.458573	0.617275	0.668296	0.735135	0.860297	0.909621	0.983933	0.841283	0.985822	1.0	0.328142	0.732383	0.675471	0.715776	0.24621	0.171309	0.149855	0.12264	0.305016	0.0
4142	Q9BWT3	Poly(A) polymerase gamma OS=Homo sapiens GN=PAPOLG PE=1 SV=2	PAPOLG	95009.8	0.0	58	89	3	1	2	1	1	131L	0.0	0.0	382647.0	535073.0	1.01954e+06	205359.0	990989.0	2.76982e+06	5.18171e+06	6.90384e+06	0.0	0.0	0.0554252	0.0775037	0.147678	0.0297457	0.143542	0.4012	0.750554	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4143	Q9BWT6	Meiotic nuclear division protein 1 homolog OS=Homo sapiens GN=MND1 PE=1 SV=1	MND1	30096.7	0.0	56	118	4	3	1	3	3	131L	2.18034e+06	3.80613e+06	5.45292e+06	6.12076e+06	6.44369e+06	1.06184e+07	1.80769e+07	3.17555e+07	3.54659e+07	4.10421e+07	0.0531244	0.0927372	0.132862	0.149134	0.157002	0.25872	0.440447	0.77373	0.864135	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4144	Q6UB28	Methionine aminopeptidase 1D, mitochondrial OS=Homo sapiens GN=METAP1D PE=1 SV=1	METAP1D	40213.8	0.0	64	126	4	3	1	3	3	131L	571505.0	1.3167e+06	3.8214e+06	7.51106e+06	1.62752e+07	1.72159e+07	1.82212e+07	1.38136e+07	1.7316e+07	1.57864e+07	0.0362024	0.0834075	0.242069	0.475794	1.03097	1.09055	1.15424	0.875035	1.0969	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145	E9PLI5|E9PQD8|H0YF25|Q8NB37	Parkinson disease 7 domain-containing protein 1 OS=Homo sapiens GN=PDDC1 PE=1 SV=1|Parkinson disease 7 domain-containing protein 1 OS=Homo sapiens GN=PDDC1 PE=1 SV=1|Parkinson disease 7 domain-containing protein 1 (Fragment) OS=Homo sapiens GN=PDDC1 PE=1 SV=1|Parkinson disease 7 domain-containing protein 1 OS=Homo sapiens GN=PDDC1 PE=1 SV=1	PDDC1	21030.5|13632.9|19076.6|25170.8	0.0	73	104	2	2	0	2	2	131L	1.93504e+06	4.59191e+06	9.55433e+06	1.56671e+07	2.32917e+07	2.37459e+07	2.32076e+07	2.72514e+07	3.23422e+07	2.94733e+07	0.0656538	0.155799	0.324169	0.531568	0.790266	0.805673	0.787411	0.924614	1.09734	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4146	A6NIR2|Q9Y547|X6R7Y7	Chromosome 1 open reading frame 41, isoform CRA_b OS=Homo sapiens GN=HSPB11 PE=1 SV=1|Intraflagellar transport protein 25 homolog OS=Homo sapiens GN=HSPB11 PE=1 SV=1|Intraflagellar transport protein 25 homolog OS=Homo sapiens GN=HSPB11 PE=1 SV=1	HSPB11	14737.7|18005.3|27526.5	0.0	64	64	3	1	0	3	1	131L	0.0	0.0	363210.0	1.66908e+06	4.27232e+06	5.58491e+06	8.21561e+06	6.94583e+06	8.30108e+06	8.16143e+06	0.0	0.0	0.0445032	0.204509	0.523476	0.684305	1.00664	0.851055	1.01711	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4147	Q3KRA9	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 OS=Homo sapiens GN=ALKBH6 PE=1 SV=2	ALKBH6	27956.0	0.0	45	117	4	3	0	4	3	131L	3.26205e+06	5.0345e+06	8.39085e+06	7.21362e+06	9.25332e+06	9.55902e+06	1.78879e+07	2.52387e+07	2.93038e+07	3.00749e+07	0.108464	0.167399	0.278999	0.239856	0.307676	0.317841	0.594781	0.839197	0.974363	1.0	0.0675933	0.0964164	0.0227113	0.143337	0.104909	0.174116	0.150902	0.0931759	0.276338	0.0
4148	J3KN39|Q9NX02	NACHT, LRR and PYD domains-containing protein 2 OS=Homo sapiens GN=NLRP2 PE=1 SV=1|NACHT, LRR and PYD domains-containing protein 2 OS=Homo sapiens GN=NLRP2 PE=1 SV=1	NLRP2	137695.0|138014.0	0.0	81	190	5	3	1	4	3	131L	200610.0	186469.0	199702.0	877043.0	2.23287e+06	2.50336e+06	9.27856e+06	2.03095e+07	2.57357e+07	3.0988e+07	0.0064738	0.00601745	0.00644448	0.0283027	0.0720559	0.0807847	0.299424	0.655398	0.830505	1.0	0.0221276	0.0205678	0.0220274	0.0397923	0.212016	0.167486	0.194006	0.313246	0.249341	0.0
4149	H3BN11|H3BUL8|Q9NX01	Thioredoxin-like protein 4B (Fragment) OS=Homo sapiens GN=TXNL4B PE=4 SV=1|Thioredoxin-like protein 4B (Fragment) OS=Homo sapiens GN=TXNL4B PE=4 SV=2|Thioredoxin-like protein 4B OS=Homo sapiens GN=TXNL4B PE=1 SV=1	TXNL4B	15125.2|12605.8|20269.1	0.0	49	113	5	3	0	5	3	131L	832349.0	1.13313e+06	3.62384e+06	3.52128e+06	8.19775e+06	2.20825e+07	4.11986e+07	4.06424e+07	3.98459e+07	4.84502e+07	0.017096	0.0223331	0.0747952	0.0723548	0.169337	0.455778	0.850329	0.834961	0.824509	1.0	0.0718704	0.0692462	0.113733	0.0586076	0.193727	0.167592	0.232114	0.191263	0.185056	0.0
4150	Q13573	SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1	SNW1	73659.1	0.0	89	312	9	6	0	9	6	131L	5.41159e+06	8.8264e+06	1.41342e+07	2.03054e+07	4.3672e+07	8.18504e+07	1.04136e+08	1.26708e+08	1.54439e+08	1.34377e+08	0.0415834	0.0681311	0.10606	0.151107	0.324641	0.608698	0.774821	0.94569	1.14079	1.0	0.10508	0.16009	0.228039	0.37599	0.0624656	0.0922492	0.0754393	0.119161	0.382524	0.0
4151	A6NNY8	Ubiquitin carboxyl-terminal hydrolase 27 OS=Homo sapiens GN=USP27X PE=2 SV=3	USP27X	56410.8	0.00210804	38	68	3	1	3	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4152	Q5T4S7	E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4 PE=1 SV=1	UBR4	646546.0	0.0	74	1043	41	25	11	28	22	131L	5.03698e+06	1.08321e+07	1.60475e+07	2.04492e+07	3.20403e+07	8.69844e+07	2.06668e+08	2.85964e+08	2.74366e+08	2.48739e+08	0.0199158	0.0433181	0.0635154	0.0795105	0.128346	0.347766	0.83087	1.1478	1.10243	1.0	0.0351019	0.059059	0.0940224	0.145161	0.196648	0.205968	0.100255	0.156386	0.118073	0.0
4153	O75170	Serine/threonine-protein phosphatase 6 regulatory subunit 2 OS=Homo sapiens GN=PPP6R2 PE=1 SV=2	PPP6R2	114379.0	0.0	58	351	10	8	1	9	7	131L	5.78627e+06	7.16565e+06	9.3514e+06	1.8959e+07	4.26194e+07	5.00519e+07	5.31316e+07	5.47688e+07	6.38485e+07	6.36097e+07	0.0914372	0.114827	0.145975	0.296746	0.673676	0.785517	0.835738	0.86065	0.997648	1.0	0.164779	0.212809	0.16222	0.184766	0.204643	0.217943	0.290821	0.253938	0.240291	0.0
4154	O95155	Ubiquitin conjugation factor E4 B OS=Homo sapiens GN=UBE4B PE=1 SV=1	UBE4B	161668.0	0.0	110	622	27	14	10	15	10	131L	779476.0	2.46418e+06	4.43812e+06	5.16681e+06	1.19189e+07	8.26957e+07	1.32698e+08	1.72498e+08	1.81724e+08	1.66039e+08	0.00458323	0.0150974	0.0268284	0.0316589	0.0713803	0.495101	0.794082	1.03356	1.09182	1.0	0.00978729	0.0275248	0.0494657	0.0709554	0.112445	0.114962	0.18287	0.22871	0.246629	0.0
4155	Q9C0F1	Centrosomal protein of 44 kDa OS=Homo sapiens GN=CEP44 PE=1 SV=2	CEP44	52645.3	0.0	62	182	6	4	0	6	4	131L	187705.0	2.95534e+06	4.60838e+06	5.27979e+06	9.79602e+06	1.30735e+07	3.64605e+07	7.38877e+07	9.50554e+07	1.05295e+08	0.00176405	0.0280672	0.044104	0.0513442	0.0930338	0.124082	0.346269	0.701719	0.899646	1.0	0.00778162	0.0968116	0.122787	0.143772	0.274623	0.138863	0.0759114	0.11281	0.197067	0.0
4156	E5RIH5|Q6NXR4	TELO2-interacting protein 2 OS=Homo sapiens GN=TTI2 PE=1 SV=1|TELO2-interacting protein 2 OS=Homo sapiens GN=TTI2 PE=1 SV=1	TTI2	60259.1|63865.9	0.0	48	134	9	3	5	4	3	131L	0.0	89512.5	118755.0	1.17468e+06	2.02445e+06	4.29152e+06	9.87314e+06	1.50275e+07	1.86268e+07	2.12231e+07	0.0	0.00421769	0.00559555	0.0553492	0.095389	0.20221	0.465207	0.708072	0.877665	1.0	0.0	0.015657	0.0216856	0.100536	0.0524511	0.199088	0.110068	0.234933	0.278693	0.0
4157	Q68D91	Metallo-beta-lactamase domain-containing protein 2 OS=Homo sapiens GN=MBLAC2 PE=1 SV=3	MBLAC2	33127.2	0.00639292	34	57	2	2	1	1	1	131L	505091.0	1.70877e+06	980576.0	728529.0	2.88445e+06	4.13466e+06	1.9019e+06	2.16618e+06	1.91267e+06	2.76186e+06	0.182881	0.618703	0.355042	0.263782	1.04439	1.49706	0.688632	0.784322	0.692531	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4158	P08047	Transcription factor Sp1 OS=Homo sapiens GN=SP1 PE=1 SV=3	SP1	85854.1	0.00772014	32	58	3	2	2	1	1	131L	310431.0	647410.0	1.72571e+06	1.9031e+06	3.98229e+06	8.58125e+06	1.0416e+07	1.09142e+07	1.23052e+07	1.18597e+07	0.0261754	0.0545893	0.145511	0.160469	0.335785	0.723567	0.878275	0.920283	1.03757	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4159	P24666	Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens GN=ACP1 PE=1 SV=3	ACP1	20778.6	0.0	94	247	12	5	4	7	4	131L	157335.0	1.04819e+06	5.08379e+06	4.77961e+06	7.07369e+06	1.27872e+07	3.10197e+07	6.3173e+07	7.06002e+07	8.37418e+07	0.00171434	0.012272	0.0596844	0.0570755	0.0849782	0.153307	0.370535	0.754378	0.840608	1.0	0.00924385	0.0567262	0.13998	0.109424	0.0782872	0.0499919	0.120074	0.131557	0.175103	0.0
4160	O43681	ATPase ASNA1 OS=Homo sapiens GN=ASNA1 PE=1 SV=2	ASNA1	44494.3	0.0	63	216	7	2	4	3	2	131L	463583.0	2.45871e+06	1.46522e+07	1.73193e+07	2.43847e+07	2.834e+07	2.75962e+07	2.86318e+07	2.80258e+07	3.69194e+07	0.0125566	0.0665967	0.39687	0.469111	0.660484	0.767617	0.747472	0.775522	0.759108	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4161	O43683	Mitotic checkpoint serine/threonine-protein kinase BUB1 OS=Homo sapiens GN=BUB1 PE=1 SV=1	BUB1	141083.0	0.0135563	27	27	1	1	0	1	1	131L	183930.0	527022.0	1.67246e+06	3.11862e+06	4.37054e+06	6.30076e+06	7.44089e+06	8.14411e+06	7.08819e+06	9.56315e+06	0.0192332	0.0551096	0.174886	0.326108	0.457019	0.658859	0.77808	0.851614	0.741198	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4162	O43684	Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1	BUB3	41483.1	0.0	82	497	36	11	6	28	11	131L	6.48159e+06	1.4274e+07	9.13894e+07	1.58935e+08	2.24662e+08	2.43161e+08	2.94568e+08	3.16681e+08	3.24136e+08	3.39344e+08	0.0190064	0.041981	0.268993	0.468123	0.662188	0.717346	0.868237	0.931756	0.954507	1.0	0.0185688	0.0351419	0.0570546	0.0613376	0.0677765	0.0859874	0.0572509	0.118677	0.0877122	0.0
4163	Q8WY54	Protein phosphatase 1E OS=Homo sapiens GN=PPM1E PE=1 SV=2	PPM1E	94110.7	0.0	76	157	6	3	2	3	1	131L	211479.0	159493.0	562443.0	3.76474e+06	1.34431e+07	1.84421e+07	2.08587e+07	2.24599e+07	2.19024e+07	2.48297e+07	0.00851715	0.00642347	0.022652	0.151622	0.541411	0.742743	0.840068	0.904555	0.882101	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4164	Q9HA65	TBC1 domain family member 17 OS=Homo sapiens GN=TBC1D17 PE=1 SV=2	TBC1D17	77950.0	0.00357965	36	59	4	2	4	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4165	Q9HA64	Ketosamine-3-kinase OS=Homo sapiens GN=FN3KRP PE=1 SV=2	FN3KRP	38284.9	0.0	87	152	11	3	1	10	3	131L	6.15736e+06	2.14096e+07	2.53669e+07	2.73578e+07	3.33281e+07	3.7119e+07	4.52286e+07	5.00551e+07	5.39559e+07	5.22252e+07	0.115586	0.408473	0.482796	0.520016	0.635293	0.713501	0.865523	0.957859	1.02832	1.0	0.143434	0.164497	0.235059	0.212793	0.207474	0.137427	0.182255	0.125807	0.281686	0.0
4166	G3XAN8|Q9Y5J9	Mitochondrial import inner membrane translocase subunit Tim8 B OS=Homo sapiens GN=TIMM8B PE=1 SV=1|Mitochondrial import inner membrane translocase subunit Tim8 B OS=Homo sapiens GN=TIMM8B PE=1 SV=1	TIMM8B	12807.6|10482.3	0.00234987	38	38	2	1	0	0	0	131L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4167	O43353	Receptor-interacting serine/threonine-protein kinase 2 OS=Homo sapiens GN=RIPK2 PE=1 SV=2	RIPK2	68830.4	0.0	64	287	9	5	3	6	5	131L	1.58477e+06	5.92611e+06	1.20866e+07	1.47778e+07	1.87461e+07	2.97451e+07	3.91642e+07	4.43403e+07	4.83188e+07	5.33473e+07	0.0297067	0.110507	0.227276	0.276727	0.351398	0.556443	0.733005	0.830271	0.905109	1.0	0.0556865	0.109574	0.0456438	0.0509203	0.112125	0.157283	0.152047	0.138869	0.0936723	0.0
4168	O95801|Q5TA95	Tetratricopeptide repeat protein 4 OS=Homo sapiens GN=TTC4 PE=1 SV=3|Tetratricopeptide repeat domain 4, isoform CRA_a OS=Homo sapiens GN=TTC4 PE=1 SV=1	TTC4	52496.7|53054.4	0.0	62	193	4	4	0	4	4	131L	958400.0	1.45996e+06	4.46055e+06	3.94572e+06	5.801e+06	2.03709e+07	5.93169e+07	8.73611e+07	9.21986e+07	8.98679e+07	0.0106645	0.0162456	0.0496345	0.0439058	0.0645503	0.226676	0.660045	0.972105	1.02593	1.0	0.03275	0.030237	0.0932438	0.0762051	0.134325	0.195615	0.101309	0.0840085	0.121263	0.0
4169	H7C2L2	Amyloid beta A4 protein (Fragment) OS=Homo sapiens GN=APP PE=4 SV=1	APP	23115.5	0.0127157	28	28	1	1	0	1	1	131L	0.0	0.0	0.0	0.0	0.0	828402.0	424687.0	91258.4	1.00236e+06	3.28283e+06	0.0	0.0	0.0	0.0	0.0	0.252344	0.129366	0.0277987	0.305335	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4170	O14602|P47813	Eukaryotic translation initiation factor 1A, Y-chromosomal OS=Homo sapiens GN=EIF1AY PE=1 SV=4|Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens GN=EIF1AX PE=1 SV=2	EIF1AY|EIF1AX	20212.9|20230.9	0.0	72	114	6	2	0	6	2	131L	4.66388e+06	9.63857e+06	1.28357e+07	4.41051e+07	9.78436e+07	1.24766e+08	1.89733e+08	1.60318e+08	1.34898e+08	1.30892e+08	0.0354101	0.0736374	0.0982576	0.337223	0.747512	0.952517	1.44755	1.22481	1.03026	1.0	0.008917	0.0170776	0.0282531	0.0441264	0.0788621	0.11156	0.225004	0.110682	0.105705	0.0
4171	Q63HN8	E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=3	RNF213	669139.0	0.0	67	299	11	7	6	5	5	131L	2.16784e+06	4.18653e+06	4.52525e+06	4.96369e+06	7.19007e+06	9.37002e+06	1.60197e+07	3.48996e+07	3.38761e+07	3.80823e+07	0.0559323	0.109934	0.118828	0.130341	0.188803	0.248725	0.420659	0.916425	0.889549	1.0	0.0886898	0.0750057	0.0455934	0.107756	0.135542	0.182482	0.207233	0.269225	0.195888	0.0
4172	A0A075B7E3|A0A075B7F3|Q5DJT8|Q5HYN5|Q6NSH3|Q8N7B7|Q8NHU0	Cancer/testis antigen family 45 member A2 OS=Homo sapiens GN=CT45A2 PE=4 SV=1|Cancer/testis antigen family 45 member A4/A6 OS=Homo sapiens GN=CT45A6 PE=4 SV=1|Cancer/testis antigen family 45 member A2 OS=Homo sapiens GN=CT45A2 PE=2 SV=2|Cancer/testis antigen family 45 member A1 OS=Homo sapiens GN=CT45A1 PE=2 SV=1|Cancer/testis antigen family 45 member A5 OS=Homo sapiens GN=CT45A5 PE=2 SV=1|Cancer/testis antigen family 45 member A4/A6 OS=Homo sapiens GN=CT45A4 PE=2 SV=1|Cancer/testis antigen family 45 member A3 OS=Homo sapiens GN=CT45A3 PE=2 SV=1	CT45A2|CT45A6|CT45A1|CT45A5|CT45A4|CT45A3	26716.8|26618.6|26787.8|26757.8|26458.5|26729.8|26815.8	0.0	52	102	5	2	0	5	2	131L	156078.0	443802.0	3.10259e+06	5.38467e+06	1.15124e+07	1.85356e+07	2.59951e+07	3.24496e+07	3.89551e+07	3.78758e+07	0.00402584	0.0114474	0.0819147	0.142166	0.302816	0.489378	0.686324	0.856736	1.0285	1.0	0.0120937	0.0248564	0.0534973	0.026242	0.136212	0.18068	0.217114	0.0943432	0.0486733	0.0
4173	Q8NHU6	Tudor domain-containing protein 7 OS=Homo sapiens GN=TDRD7 PE=1 SV=2	TDRD7	146129.0	0.0	62	175	5	4	0	5	4	131L	857425.0	1.05129e+06	2.59724e+06	3.55922e+06	6.52119e+06	9.90948e+06	2.24648e+07	4.85955e+07	5.60392e+07	5.91698e+07	0.0144647	0.0177673	0.0438947	0.057905	0.110212	0.167475	0.379667	0.821518	0.947092	1.0	0.0386564	0.0329151	0.111469	0.108446	0.161715	0.157449	0.111093	0.0623344	0.127361	0.0
4174	K7EM38	Actin, cytoplasmic 2, N-terminally processed (Fragment) OS=Homo sapiens GN=ACTG1 PE=1 SV=1	ACTG1	15945.2	0.0	91	625	128	1	127	1	1	131L	146478.0	276708.0	940964.0	1.43645e+06	2.16995e+06	1.96688e+06	2.86075e+06	3.13564e+06	3.25716e+06	3.00432e+06	0.0487558	0.0921035	0.313204	0.478128	0.722279	0.654684	0.952212	1.04371	1.08416	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
