protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
3620	P06493	Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	CDK1	39630.8	0.0	83	487	28	8	7	21	8	131L	2.03353e+07	3.84576e+07	6.29244e+07	9.9287e+07	1.15732e+08	1.70624e+08	5.48239e+08	8.1906e+08	7.27609e+08	9.11942e+08	0.0223138	0.0421615	0.0691675	0.108916	0.126809	0.187125	0.601224	0.897907	0.797711	1.0	0.0138323	0.0154485	0.0268772	0.0290192	0.0300019	0.0479059	0.0436001	0.0418995	0.0329245	0.0
3621	O75792	Ribonuclease H2 subunit A OS=Homo sapiens GN=RNASEH2A PE=1 SV=2	RNASEH2A	37382.6	0.0	57	135	8	3	4	4	3	131L	297064.0	983315.0	728269.0	2.15081e+06	7.40807e+06	2.19471e+07	6.80805e+07	8.97531e+07	8.13622e+07	1.0292e+08	0.00288637	0.0095542	0.00707609	0.020898	0.0719792	0.213244	0.661491	0.87207	0.790541	1.0	0.0236586	0.0783125	0.0716412	0.0791785	0.076328	0.113343	0.0921104	0.0869017	0.0693957	0.0
3622	Q8IZD2	Histone-lysine N-methyltransferase 2E OS=Homo sapiens GN=KMT2E PE=1 SV=1	KMT2E	231640.0	0.011335	28	74	5	2	3	2	2	131L	3.13789e+06	3.6953e+06	4.62299e+06	9.98559e+06	5.87358e+06	1.14008e+07	1.5047e+07	1.8331e+07	1.46909e+07	2.29704e+07	0.136606	0.160872	0.201259	0.434716	0.255703	0.496327	0.655063	0.798027	0.639558	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3623	B7ZBJ4|Q9H9S4	Calcium-binding protein 39-like OS=Homo sapiens GN=CAB39L PE=1 SV=1|Calcium-binding protein 39-like OS=Homo sapiens GN=CAB39L PE=1 SV=3	CAB39L	27583.4|47483.7	0.000979672	41	120	13	1	12	1	1	131L	0.0	0.0	0.0	0.0	273076.0	795029.0	1.03454e+06	1.00315e+06	874629.0	1.23106e+06	0.0	0.0	0.0	0.0	0.221822	0.64581	0.840367	0.814872	0.71047	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3624	Q8IZD9	Dedicator of cytokinesis protein 3 OS=Homo sapiens GN=DOCK3 PE=1 SV=1	DOCK3	259756.0	0.02499	22	22	4	1	2	2	1	131L	0.0	0.0	1.41876e+06	1.09317e+06	1.83223e+06	1.33491e+06	937493.0	1.43766e+06	937872.0	2.46411e+06	0.0	0.0	0.575769	0.443636	0.743565	0.541741	0.380458	0.583438	0.380612	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3626	Q9HCK8	Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8 PE=1 SV=5	CHD8	331120.0	0.0	54	272	9	5	5	4	4	131L	1.00897e+06	2.8392e+06	4.25261e+06	4.82204e+06	5.4907e+06	6.72894e+06	1.19896e+07	2.28104e+07	3.25328e+07	4.97657e+07	0.0203586	0.0570514	0.0854527	0.0968949	0.110331	0.135212	0.24092	0.458357	0.65372	1.0	0.0240486	0.060657	0.03835	0.0468186	0.0774018	0.118177	0.157463	0.0543161	0.103346	0.0
3627	Q96K31	Uncharacterized protein C8orf76 OS=Homo sapiens GN=C8orf76 PE=2 SV=1	C8orf76	50346.4	0.0	69	288	7	5	3	4	4	131L	2.69541e+06	1.09236e+07	1.97104e+07	3.19059e+07	3.78976e+07	4.28016e+07	4.72741e+07	4.63174e+07	3.831e+07	5.38303e+07	0.0500724	0.202926	0.366159	0.592713	0.704019	0.795121	0.878205	0.860434	0.71168	1.0	0.0394905	0.0768941	0.162206	0.191878	0.098475	0.0756884	0.0819938	0.153574	0.139697	0.0
3628	Q9BUH6	Uncharacterized protein C9orf142 OS=Homo sapiens GN=C9orf142 PE=1 SV=2	C9orf142	23572.2	0.0	86	189	12	4	2	10	4	131L	2.33704e+07	5.7854e+07	6.76213e+07	8.7162e+07	7.89673e+07	1.04486e+08	9.87374e+07	9.6239e+07	7.20024e+07	9.60266e+07	0.243826	0.603221	0.70614	0.909342	0.823747	1.08657	1.03313	1.00102	0.751353	1.0	0.107159	0.224113	0.250719	0.291082	0.239588	0.369743	0.227469	0.166645	0.0978895	0.0
3629	P22681	E3 ubiquitin-protein ligase CBL OS=Homo sapiens GN=CBL PE=1 SV=2	CBL	111651.0	0.0	83	329	12	5	3	5	3	131L	925652.0	2.5703e+06	5.33641e+06	2.92353e+07	4.3389e+07	4.86176e+07	5.30615e+07	5.61194e+07	5.49044e+07	5.89012e+07	0.0152296	0.0436375	0.0905993	0.496345	0.736422	0.82541	0.900855	0.952771	0.924905	1.0	0.0577201	0.0873869	0.217236	0.0396777	0.17275	0.0873882	0.12761	0.083289	0.315632	0.0
3631	E7EWZ0|E9PF49|E9PH64|Q9Y6M9	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Homo sapiens GN=NDUFB9 PE=1 SV=1|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Homo sapiens GN=NDUFB9 PE=1 SV=1|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Homo sapiens GN=NDUFB9 PE=1 SV=1|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Homo sapiens GN=NDUFB9 PE=1 SV=3	NDUFB9	24769.7|30576.8|23520.3|25253.2	0.0101394	29	52	2	2	1	1	1	131L	377287.0	1.04948e+06	1.77548e+06	1.86281e+06	1.89429e+06	3.72425e+06	7.22749e+06	1.52608e+07	1.92921e+07	2.13053e+07	0.0177086	0.0492589	0.0833349	0.087434	0.0889118	0.174804	0.339234	0.716293	0.905506	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3632	F8W930|Q9Y6M1	Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens GN=IGF2BP2 PE=1 SV=1|Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens GN=IGF2BP2 PE=1 SV=2	IGF2BP2	76254.7|75590.3	0.000763942	43	105	4	3	1	3	2	131L	377258.0	2.57713e+06	2.20431e+06	3.48493e+06	4.28973e+06	9.88539e+06	2.05116e+07	3.10517e+07	3.14257e+07	3.18991e+07	0.0118266	0.0807901	0.0691024	0.109248	0.134478	0.309895	0.643015	0.973434	0.985158	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3633	Q9Y6M5	Zinc transporter 1 OS=Homo sapiens GN=SLC30A1 PE=1 SV=3	SLC30A1	61102.9	0.00400534	33	33	1	1	0	1	1	131L	1.21456e+06	1.327e+06	1.94724e+06	2.8994e+06	3.79288e+06	6.72602e+06	7.53438e+06	8.68046e+06	7.89736e+06	9.50325e+06	0.127805	0.139637	0.204903	0.305096	0.399114	0.70776	0.792822	0.913421	0.831017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3634	Q2M296	Methenyltetrahydrofolate synthase domain-containing protein OS=Homo sapiens GN=MTHFSD PE=1 SV=2	MTHFSD	47071.5	0.000267094	46	127	3	3	0	3	3	131L	4.90004e+06	1.02699e+07	1.33266e+07	2.22977e+07	2.36497e+07	3.33504e+07	4.02706e+07	4.36947e+07	3.50437e+07	4.087e+07	0.119893	0.251281	0.326073	0.545576	0.578656	0.816012	0.985333	1.06911	0.857443	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3635	Q9H479	Fructosamine-3-kinase OS=Homo sapiens GN=FN3K PE=1 SV=1	FN3K	38585.2	0.0	75	376	13	7	2	11	7	131L	5.047e+07	9.97486e+07	9.26896e+07	1.17204e+08	1.13286e+08	1.30315e+08	1.45592e+08	1.533e+08	1.26853e+08	1.59414e+08	0.315403	0.625548	0.580664	0.734495	0.710586	0.817027	0.91182	0.963844	0.795354	1.0	0.11944	0.238509	0.0801784	0.240522	0.238584	0.122766	0.162685	0.131239	0.111373	0.0
3636	Q9H477	Ribokinase OS=Homo sapiens GN=RBKS PE=1 SV=1	RBKS	38014.9	0.0	54	90	2	2	0	2	2	131L	1.10999e+07	1.2835e+07	9.43521e+06	9.64015e+06	9.33233e+06	1.00578e+07	1.11881e+07	1.4082e+07	1.14937e+07	1.41492e+07	0.784486	0.907121	0.666837	0.681321	0.659565	0.710838	0.790722	0.995253	0.812323	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3637	P05771	Protein kinase C beta type OS=Homo sapiens GN=PRKCB PE=1 SV=4	PRKCB	91480.1	0.0	82	994	65	14	21	43	14	131L	1.50158e+07	2.54469e+07	2.75632e+07	3.5382e+07	4.99678e+07	2.60614e+08	6.91162e+08	7.59332e+08	6.32198e+08	7.60406e+08	0.0189135	0.0328655	0.0361778	0.0464197	0.0657076	0.343882	0.908216	0.997278	0.830188	1.0	0.0295245	0.0387531	0.0313324	0.032453	0.0343537	0.0505225	0.0880828	0.0752266	0.0547997	0.0
3638	P07954	Fumarate hydratase, mitochondrial OS=Homo sapiens GN=FH PE=1 SV=3	FH	62106.4	0.0	125	1022	98	17	20	78	16	131L	1.75611e+07	3.79972e+07	5.64082e+07	8.34236e+07	7.24395e+08	1.09407e+09	1.11599e+09	9.54286e+08	9.11259e+08	9.25608e+08	0.0187938	0.0406469	0.0607758	0.0904457	0.781304	1.17997	1.20482	1.03071	0.983216	1.0	0.0172482	0.0360465	0.0436289	0.0478509	0.263291	0.11137	0.362074	0.0556693	0.27969	0.0
3639	O14818	Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1	PSMA7	33082.3	0.0	104	529	33	10	8	25	10	131L	1.98325e+08	2.16051e+08	1.66393e+08	1.92751e+08	1.80443e+08	2.23653e+08	2.8103e+08	2.76508e+08	2.35317e+08	2.90253e+08	0.691812	0.755846	0.583364	0.676947	0.630176	0.778906	0.972479	0.952422	0.81156	1.0	0.579539	0.614621	0.440046	0.525392	0.467407	0.375816	0.428999	0.187242	0.15351	0.0
3640	Q8N3Y1	F-box/WD repeat-containing protein 8 OS=Homo sapiens GN=FBXW8 PE=1 SV=2	FBXW8	71531.4	0.0	51	51	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3641	Q9UPT9	Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens GN=USP22 PE=1 SV=2	USP22	69883.0	0.000260552	45	215	11	5	3	8	5	131L	3.00441e+06	5.26955e+06	4.04742e+06	5.21715e+06	1.45307e+07	4.04218e+07	1.12014e+08	1.70017e+08	1.46832e+08	1.89886e+08	0.0152181	0.0277512	0.0212241	0.0271856	0.076346	0.213341	0.5905	0.895381	0.773264	1.0	0.0364176	0.0529945	0.0320107	0.0278326	0.0385383	0.0363971	0.0603885	0.0704303	0.0614079	0.0
3642	M0QY97|Q9UPT8	Zinc finger CCCH domain-containing protein 4 (Fragment) OS=Homo sapiens GN=ZC3H4 PE=1 SV=1|Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens GN=ZC3H4 PE=1 SV=3	ZC3H4	106589.0|157755.0	0.0	99	197	6	4	1	5	4	131L	1.898e+07	1.41937e+07	1.47186e+07	1.82874e+07	2.24942e+07	3.00603e+07	4.17443e+07	4.58283e+07	4.78508e+07	5.79922e+07	0.327285	0.244752	0.254749	0.315343	0.387884	0.51991	0.722432	0.790248	0.825124	1.0	0.107854	0.100904	0.14316	0.0756931	0.101794	0.199898	0.168694	0.108331	0.295506	0.0
3643	P04424	Argininosuccinate lyase OS=Homo sapiens GN=ASL PE=1 SV=4	ASL	56493.7	0.0	74	675	33	12	0	33	12	131L	9.58326e+06	2.50354e+07	1.25242e+08	3.70289e+08	4.08907e+08	4.78368e+08	5.14547e+08	5.11894e+08	4.02188e+08	5.17917e+08	0.0183265	0.0482378	0.241508	0.717192	0.790907	0.923587	0.994428	0.989918	0.777387	1.0	0.0211479	0.044943	0.0332769	0.0995887	0.113378	0.0899032	0.159147	0.113542	0.0836544	0.0
3644	O60306	Intron-binding protein aquarius OS=Homo sapiens GN=AQR PE=1 SV=4	AQR	190374.0	0.0	50	266	18	8	10	8	6	131L	4.67969e+06	7.51388e+06	1.12784e+07	1.91122e+07	2.17365e+07	3.91139e+07	6.51425e+07	8.04717e+07	1.21731e+08	1.65733e+08	0.0282915	0.0454147	0.0684465	0.117192	0.132127	0.238294	0.395694	0.487084	0.732669	1.0	0.049907	0.0717095	0.111318	0.125504	0.122652	0.145946	0.157042	0.140111	0.145892	0.0
3645	O60307	Microtubule-associated serine/threonine-protein kinase 3 OS=Homo sapiens GN=MAST3 PE=1 SV=2	MAST3	154618.0	0.0	72	128	2	1	1	1	1	131L	0.0	0.0	174384.0	172400.0	267849.0	844023.0	1.35731e+06	1.9501e+06	1.49482e+06	1.09467e+06	0.0	0.0	0.159302	0.15749	0.244684	0.771028	1.23992	1.78144	1.36554	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3646	Q6ZNJ1	Neurobeachin-like protein 2 OS=Homo sapiens GN=NBEAL2 PE=1 SV=2	NBEAL2	321217.0	0.0	68	357	17	8	8	9	8	131L	8.66705e+06	1.11246e+07	1.18568e+07	1.18494e+07	1.25185e+07	2.48426e+07	8.87882e+07	2.28515e+08	2.3096e+08	3.29506e+08	0.0262883	0.0348944	0.0369059	0.0368268	0.0388298	0.0762179	0.269757	0.693437	0.700227	1.0	0.0374318	0.0416356	0.060102	0.0540957	0.0354892	0.0789815	0.0915939	0.0389366	0.061442	0.0
3647	H0Y6U5|Q86XI2	Condensin-2 complex subunit G2 (Fragment) OS=Homo sapiens GN=NCAPG2 PE=1 SV=1|Condensin-2 complex subunit G2 OS=Homo sapiens GN=NCAPG2 PE=1 SV=1	NCAPG2	118996.0|150461.0	0.0	67	213	6	5	0	6	5	131L	4.95345e+06	4.34207e+06	5.26641e+06	9.31516e+06	1.10705e+07	1.36987e+07	7.25024e+07	1.13885e+08	9.79625e+07	1.38237e+08	0.0358331	0.0322487	0.0389069	0.0698994	0.082156	0.10193	0.527061	0.825007	0.708935	1.0	0.189578	0.0824817	0.0906884	0.119215	0.140464	0.250274	0.120053	0.109706	0.102898	0.0
3648	O00148	ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2	DDX39A	56027.7	0.0	125	712	39	5	29	9	5	131L	1.65919e+06	2.9668e+06	5.4985e+06	5.29299e+06	8.19613e+06	2.24347e+07	7.086e+07	1.20927e+08	1.1192e+08	1.30358e+08	0.0125668	0.0230596	0.0428007	0.0412512	0.0636837	0.175794	0.544067	0.927843	0.858231	1.0	0.0304128	0.0461984	0.0825039	0.0895841	0.0867469	0.193772	0.0669851	0.0910131	0.0906326	0.0
3649	E5KNQ5|F5GYK4|H3BP77|O00142	Mitochondrial thymidine kinase 2 OS=Homo sapiens GN=TK2 PE=4 SV=1|Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=4 SV=1|Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=4 SV=1|Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=1 SV=4	TK2	39169.8|27588.3|35943.9|34076.9	0.00734659	30	81	4	3	1	3	2	131L	3.65292e+06	8.07727e+06	1.07338e+07	1.60145e+07	1.56768e+07	2.02985e+07	2.1282e+07	2.18606e+07	2.08658e+07	2.3457e+07	0.155728	0.344344	0.457597	0.68272	0.668321	0.865353	0.90728	0.931944	0.889536	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3650	Q8N3F8	MICAL-like protein 1 OS=Homo sapiens GN=MICALL1 PE=1 SV=2	MICALL1	106727.0	0.0	57	217	8	5	1	7	5	131L	1.41991e+06	8.63194e+06	8.70835e+06	8.56399e+06	1.02407e+07	2.70284e+07	1.10729e+08	1.44449e+08	1.25165e+08	1.44013e+08	0.00936755	0.0568102	0.0562791	0.056637	0.0677866	0.186718	0.767531	1.00272	0.86848	1.0	0.038987	0.160652	0.14556	0.235123	0.16063	0.215959	0.056042	0.107893	0.0563095	0.0
3651	G3XAH6|P51003	Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=1|Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=4	PAPOLA	92662.5|95392.8	0.0	102	499	20	9	5	15	8	131L	7.94949e+06	1.15991e+07	1.3035e+07	2.12358e+07	1.06349e+08	2.97339e+08	4.06105e+08	4.16776e+08	3.34042e+08	3.90131e+08	0.019375	0.0298105	0.0335002	0.0546228	0.272749	0.761217	1.04067	1.06833	0.85598	1.0	0.0471056	0.0233423	0.021727	0.0425348	0.052241	0.0518124	0.0871904	0.0733982	0.0554428	0.0
3652	O95155	Ubiquitin conjugation factor E4 B OS=Homo sapiens GN=UBE4B PE=1 SV=1	UBE4B	161668.0	0.0	110	675	30	15	8	21	12	131L	1.09262e+07	2.02036e+07	2.17018e+07	2.53446e+07	4.0172e+07	1.60195e+08	3.17883e+08	3.21825e+08	2.76687e+08	3.51741e+08	0.0305646	0.0574688	0.0620035	0.0727419	0.114782	0.456328	0.904255	0.914689	0.787279	1.0	0.0500618	0.0921706	0.072463	0.053779	0.0673206	0.0804818	0.0945221	0.0837474	0.0565784	0.0
3653	Q15311	RalA-binding protein 1 OS=Homo sapiens GN=RALBP1 PE=1 SV=3	RALBP1	92915.1	0.00817029	30	86	3	3	0	3	3	131L	2.26234e+06	3.71882e+06	4.01881e+06	4.45185e+06	5.01979e+06	7.3515e+06	1.46397e+07	3.99874e+07	5.22252e+07	7.3397e+07	0.0308233	0.0506672	0.0547544	0.0606544	0.0683922	0.100161	0.199459	0.54481	0.711544	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3654	Q6PJW8	Consortin OS=Homo sapiens GN=CNST PE=1 SV=3	CNST	90712.7	0.0	50	50	1	1	0	1	1	131L	2.23333e+06	3.05499e+06	2.33673e+06	4.16925e+06	5.20661e+06	7.95757e+06	1.05049e+07	1.24326e+07	1.131e+07	1.37516e+07	0.162404	0.222154	0.169924	0.303182	0.378617	0.578663	0.7639	0.904083	0.822447	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3655	O15397	Importin-8 OS=Homo sapiens GN=IPO8 PE=1 SV=2	IPO8	133778.0	0.0	71	246	16	5	8	8	4	131L	7.8961e+06	1.38085e+07	1.27005e+07	1.71492e+07	1.6557e+07	1.8954e+07	7.74246e+07	1.98473e+08	1.9234e+08	2.39543e+08	0.0329632	0.0570639	0.0512065	0.0694413	0.067538	0.080636	0.324872	0.829974	0.803119	1.0	0.038658	0.0798205	0.0733677	0.0869671	0.0836796	0.0828789	0.084897	0.134656	0.110605	0.0
3656	F5H5I6|H0Y8R1|H0YAK1|Q12849	G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=1 SV=1|G-rich sequence factor 1 (Fragment) OS=Homo sapiens GN=GRSF1 PE=1 SV=1|G-rich sequence factor 1 (Fragment) OS=Homo sapiens GN=GRSF1 PE=1 SV=1|G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=1 SV=3	GRSF1	46877.3|52907.5|56610.5|58647.4	0.0	50	163	8	5	2	5	4	131L	2.04748e+06	3.15576e+06	2.94772e+06	4.27239e+06	5.80644e+06	1.52031e+07	7.03165e+07	1.0115e+08	1.3291e+08	1.20878e+08	0.0172061	0.026107	0.0243859	0.0353447	0.0480996	0.125773	0.581715	0.836793	1.09954	1.0	0.0121966	0.0303328	0.0429133	0.0322512	0.021332	0.0307456	0.0639854	0.0618269	0.170255	0.0
3657	Q12846	Syntaxin-4 OS=Homo sapiens GN=STX4 PE=1 SV=2	STX4	39085.3	0.000276549	48	81	2	2	0	2	2	131L	1.8552e+06	3.64122e+06	2.78547e+06	5.50578e+06	1.01575e+07	1.83071e+07	3.93888e+07	3.80774e+07	3.94879e+07	5.17368e+07	0.0358585	0.0703797	0.0538393	0.106419	0.19633	0.35385	0.76133	0.735982	0.763245	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3658	P78330	Phosphoserine phosphatase OS=Homo sapiens GN=PSPH PE=1 SV=2	PSPH	28371.3	0.0	126	745	48	11	9	37	10	131L	6.30406e+07	1.82572e+08	2.07498e+08	2.2243e+08	1.95185e+08	2.78918e+08	3.25311e+08	3.29005e+08	2.83361e+08	3.57347e+08	0.176563	0.509627	0.581067	0.622032	0.546717	0.781879	0.914846	0.924857	0.793554	1.0	0.161136	0.358595	0.170674	0.199695	0.136838	0.157596	0.221817	0.213188	0.11446	0.0
3659	Q12840	Kinesin heavy chain isoform 5A OS=Homo sapiens GN=KIF5A PE=1 SV=2	KIF5A	139015.0	0.0	66	753	30	9	17	13	9	131L	5.41912e+06	1.19613e+07	1.12368e+07	1.09135e+07	4.48067e+07	1.16104e+08	2.50185e+08	2.70937e+08	2.37448e+08	2.69359e+08	0.019892	0.0441745	0.042372	0.0406475	0.167408	0.432295	0.925483	1.0024	0.870426	1.0	0.0405544	0.0290634	0.0480457	0.0624737	0.0741399	0.0771569	0.129554	0.162723	0.479413	0.0
3660	Q9H7T9	Aurora kinase A and ninein-interacting protein OS=Homo sapiens GN=AUNIP PE=1 SV=1	AUNIP	46814.4	0.000273748	48	48	1	1	0	1	1	131L	0.0	0.0	173282.0	0.0	198870.0	719370.0	1.06814e+06	2.02533e+06	1.9433e+06	2.55393e+06	0.0	0.0	0.0678493	0.0	0.0778682	0.281672	0.418235	0.793025	0.760907	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3661	Q0VD83	Apolipoprotein B receptor OS=Homo sapiens GN=APOBR PE=1 SV=2	APOBR	120761.0	0.0	51	77	3	2	1	2	1	131L	1.71696e+06	3.34827e+06	3.2e+06	3.35326e+06	4.09693e+06	5.11472e+06	5.32811e+06	7.69769e+06	5.8731e+06	8.15356e+06	0.210578	0.410651	0.392467	0.411263	0.502471	0.627298	0.65347	0.94409	0.720311	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3662	P68104	Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1	EEF1A1	61221.9	0.0	116	1704	275	17	167	106	16	131L	5.06772e+07	7.84903e+07	1.19488e+08	5.7603e+08	1.31531e+09	2.0533e+09	2.55735e+09	2.65199e+09	2.21207e+09	2.62732e+09	0.0192343	0.0298693	0.045533	0.218214	0.49898	0.780732	0.971983	1.00823	0.842388	1.0	0.012533	0.0166995	0.0191357	0.0580422	0.117796	0.0517076	0.102026	0.0715219	0.063484	0.0
3663	J3KNW4|Q14192	Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=1|Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3	FHL2	52645.2|39895.4	0.00026178	45	82	2	2	0	2	2	131L	1.58141e+06	2.94489e+06	3.43512e+06	5.64848e+06	8.24896e+06	9.02062e+06	1.06215e+07	1.22972e+07	1.10913e+07	1.34579e+07	0.117508	0.218823	0.25525	0.419716	0.612947	0.670286	0.789244	0.913753	0.824152	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3664	J3KS15|Q14197	Peptidyl-tRNA hydrolase ICT1, mitochondrial (Fragment) OS=Homo sapiens GN=ICT1 PE=1 SV=1|Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Homo sapiens GN=ICT1 PE=1 SV=1	ICT1	25384.8|27510.1	0.0	53	95	2	2	0	2	2	131L	1.96149e+06	2.77674e+06	2.7478e+06	5.25192e+06	1.34306e+07	1.6121e+07	1.88003e+07	1.28832e+07	1.7275e+07	1.69071e+07	0.116016	0.164235	0.162523	0.310633	0.794376	0.9535	1.11197	0.761995	1.02176	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3665	E9PCH4|Q8TEU7	Uncharacterized protein OS=Homo sapiens PE=4 SV=1|Rap guanine nucleotide exchange factor 6 OS=Homo sapiens GN=RAPGEF6 PE=1 SV=2	NA|RAPGEF6	211021.0|204912.0	0.0	59	469	14	8	7	7	7	131L	1.38135e+07	6.36083e+06	1.03045e+07	1.26335e+07	1.57538e+07	2.47574e+07	4.02679e+07	9.13041e+07	1.64429e+08	2.69226e+08	0.049004	0.0237934	0.0382767	0.0469382	0.0589641	0.0929177	0.1515	0.340598	0.611631	1.0	0.0767497	0.0164467	0.0305534	0.0406665	0.0528763	0.100261	0.112543	0.103878	0.0732576	0.0
3666	Q8WV93	Lactation elevated protein 1 OS=Homo sapiens GN=LACE1 PE=2 SV=2	LACE1	62770.4	0.0	74	187	5	4	3	2	2	131L	1.14602e+06	2.59011e+06	2.40746e+06	3.13678e+06	4.41613e+06	7.51096e+06	2.20332e+07	2.74205e+07	2.87276e+07	2.89793e+07	0.0395461	0.0893779	0.0830751	0.108242	0.152389	0.259184	0.76031	0.946212	0.991315	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3667	H7C3Q6|Q8WV92	MIT domain-containing protein 1 (Fragment) OS=Homo sapiens GN=MITD1 PE=1 SV=1|MIT domain-containing protein 1 OS=Homo sapiens GN=MITD1 PE=1 SV=1	MITD1	32637.6|34679.7	0.0	65	65	1	1	0	1	1	131L	336311.0	720401.0	536837.0	1.09873e+06	2.08491e+06	4.11574e+06	6.03624e+06	5.81912e+06	6.21839e+06	5.84889e+06	0.0574999	0.123169	0.0917843	0.187852	0.356462	0.703678	1.03203	0.99491	1.06317	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3668	Q13085	Acetyl-CoA carboxylase 1 OS=Homo sapiens GN=ACACA PE=1 SV=2	ACACA	291845.0	0.0	96	1373	44	29	7	35	27	131L	3.07313e+07	4.94022e+07	6.47686e+07	7.43328e+07	7.63464e+07	8.61892e+07	4.7755e+08	1.22132e+09	1.20043e+09	1.55998e+09	0.0200118	0.0325118	0.0429531	0.0495822	0.0501002	0.0574149	0.308373	0.78264	0.769694	1.0	0.0305759	0.0449862	0.061587	0.069167	0.0694723	0.0698243	0.0598535	0.0302536	0.049364	0.0
