protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
3766	Q9NZ63	Uncharacterized protein C9orf78 OS=Homo sapiens GN=C9orf78 PE=1 SV=1	C9orf78	41286.5	0.0	97	303	20	6	3	17	6	131L	2.28517e+08	4.09418e+08	1.8148e+08	2.64542e+08	3.28888e+08	2.2316e+08	3.31888e+08	4.94445e+08	4.86997e+08	4.16432e+08	0.555951	0.951925	0.440345	0.636813	0.783068	0.537678	0.796412	1.18161	1.16091	1.0	0.282032	0.792694	0.224115	0.158797	0.265331	0.144826	0.071368	0.215298	0.394137	0.0
3767	P28289	Tropomodulin-1 OS=Homo sapiens GN=TMOD1 PE=1 SV=1	TMOD1	47303.6	0.000574548	53	81	5	2	2	3	2	131L	178170.0	396670.0	879554.0	926926.0	1.4042e+06	2.13214e+06	1.2708e+07	5.08603e+07	8.23081e+07	7.55121e+07	0.00235949	0.00525306	0.0116479	0.0122752	0.0185957	0.0282357	0.168291	0.673539	1.09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3768	Q9H1K0	Rabenosyn-5 OS=Homo sapiens GN=ZFYVE20 PE=1 SV=2	ZFYVE20	100383.0	0.000533333	49	123	4	3	1	3	3	131L	3.1009e+06	4.04096e+06	7.21538e+06	6.33169e+06	1.00624e+07	1.23133e+07	4.53821e+07	6.64187e+07	6.73969e+07	6.202e+07	0.0499983	0.0651558	0.11634	0.102091	0.162245	0.198537	0.731734	1.07092	1.0867	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3769	P21359	Neurofibromin OS=Homo sapiens GN=NF1 PE=1 SV=2	NF1	362863.0	0.0	90	555	14	13	1	13	12	131L	7.9058e+06	1.2296e+07	1.80094e+07	2.0716e+07	2.29255e+07	5.66197e+07	1.14755e+08	1.90021e+08	1.89223e+08	1.83207e+08	0.043347	0.066959	0.10032	0.114293	0.126085	0.307579	0.627434	1.03837	1.03388	1.0	0.0627022	0.062583	0.115531	0.129517	0.141029	0.169876	0.155063	0.201902	0.202892	0.0
3770	B7Z4W5|Q16773	Cysteine conjugate-beta lyase cytoplasmic (Glutamine transaminase K, kyneurenine aminotransferase), isoform CRA_b OS=Homo sapiens GN=CCBL1 PE=2 SV=1|Kynurenine--oxoglutarate transaminase 1 OS=Homo sapiens GN=CCBL1 PE=1 SV=1	CCBL1	64217.9|53227.9	0.0	65	65	2	1	0	2	1	131L	3.20217e+06	9.25688e+06	2.03334e+07	3.02947e+07	3.11111e+07	3.35945e+07	3.61196e+07	3.70075e+07	3.45695e+07	3.29052e+07	0.0973148	0.28132	0.617938	0.920665	0.945476	1.02095	1.09768	1.12467	1.05058	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3771	B1ANG9|B1ANH0|B1ANH2|B1ANH3|B1ANH5|B1ANH6|Q16774	Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1|Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=2	GUK1	25029.1|26045.0|29851.3|31661.9|24104.9|29011.5|24060.8	0.0	64	117	4	2	1	3	2	131L	1.64292e+06	2.61281e+06	3.69649e+06	6.6112e+06	7.7667e+06	1.68375e+07	3.38715e+07	4.65939e+07	4.10591e+07	3.8286e+07	0.0429118	0.0682446	0.0965496	0.172679	0.20286	0.439783	0.884697	1.217	1.07243	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3772	H3BPK3|Q16775	Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens GN=HAGH PE=1 SV=1|Hydroxyacylglutathione hydrolase, mitochondrial OS=Homo sapiens GN=HAGH PE=1 SV=2	HAGH	31095.6|39052.9	0.0	70	239	12	6	3	9	5	131L	1.46572e+07	3.45021e+07	4.64485e+07	6.42362e+07	1.0339e+08	1.10221e+08	1.4368e+08	1.71055e+08	1.67153e+08	1.43608e+08	0.100641	0.238673	0.321929	0.445559	0.720356	0.76618	0.999577	1.19271	1.16533	1.0	0.201236	0.0785166	0.115066	0.16917	0.124599	0.206995	0.13103	0.175583	0.145141	0.0
3773	Q9ULW3	Activator of basal transcription 1 OS=Homo sapiens GN=ABT1 PE=1 SV=1	ABT1	34783.6	0.00352889	35	35	1	1	0	1	1	131L	712746.0	1.02552e+06	3.68032e+06	2.68798e+06	904001.0	6.19756e+06	5.55221e+06	2.37274e+07	4.19709e+07	5.06624e+07	0.0140685	0.0202423	0.0726441	0.0530568	0.0178436	0.12233	0.109592	0.468343	0.828443	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3774	P55060	Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3	CSE1L	124436.0	0.0	92	1720	84	32	16	66	29	131L	5.71192e+07	6.38604e+07	1.16969e+08	1.3728e+08	1.96318e+08	1.12962e+09	1.88296e+09	2.24448e+09	2.16364e+09	1.87361e+09	0.0304989	0.0340665	0.0617666	0.0727298	0.104394	0.603395	1.00628	1.19982	1.15466	1.0	0.0267656	0.0244045	0.0506738	0.0467682	0.0363472	0.0599021	0.0827882	0.0828179	0.0957701	0.0
3775	G3V450|G3V4I0|O75356	Ectonucleoside triphosphate diphosphohydrolase 5 (Fragment) OS=Homo sapiens GN=ENTPD5 PE=3 SV=1|Ectonucleoside triphosphate diphosphohydrolase 5 OS=Homo sapiens GN=ENTPD5 PE=3 SV=1|Ectonucleoside triphosphate diphosphohydrolase 5 OS=Homo sapiens GN=ENTPD5 PE=1 SV=1	ENTPD5	25874.9|50518.4|53156.9	0.000589797	54	54	1	1	0	1	1	131L	739454.0	1.92387e+06	3.183e+06	5.35761e+06	8.41124e+06	1.29273e+07	1.34876e+07	1.33192e+07	1.35277e+07	1.23725e+07	0.0597657	0.155495	0.257263	0.433024	0.679831	1.04484	1.09013	1.07651	1.09336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3776	H0Y614|P61960	Ubiquitin-fold modifier 1 (Fragment) OS=Homo sapiens GN=UFM1 PE=1 SV=1|Ubiquitin-fold modifier 1 OS=Homo sapiens GN=UFM1 PE=1 SV=1	UFM1	10031.6|10543.9	0.000582751	53	53	1	1	0	1	1	131L	2.48421e+06	3.60101e+06	7.62752e+06	1.55651e+07	1.88424e+07	2.17018e+07	2.2253e+07	2.48027e+07	2.4112e+07	1.87042e+07	0.132816	0.192524	0.407797	0.832171	1.00739	1.16026	1.18973	1.32605	1.28912	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3777	P08648	Integrin alpha-5 OS=Homo sapiens GN=ITGA5 PE=1 SV=2	ITGA5	123397.0	0.00078534	47	116	3	3	0	3	3	131L	2.9097e+06	5.48165e+06	6.17846e+06	1.38637e+07	1.75267e+07	3.51045e+07	3.23245e+07	4.91395e+07	4.09778e+07	3.55067e+07	0.0819478	0.154383	0.174008	0.390452	0.493616	0.988671	0.910377	1.38395	1.15409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3778	P37802	Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3	TAGLN2	25298.2	0.0	127	846	120	16	22	90	15	131L	1.04933e+08	1.7401e+08	2.23936e+08	2.79214e+08	6.47279e+08	1.18551e+09	1.93622e+09	2.63237e+09	2.53482e+09	1.95933e+09	0.0536292	0.0880195	0.114051	0.143231	0.330154	0.608182	0.988064	1.33767	1.28579	1.0	0.0385874	0.0675806	0.0656148	0.0715947	0.0435332	0.145056	0.0825235	0.257954	0.292991	0.0
3779	H3BMQ0|P49815	Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=1|Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2	TSC2	214596.0|221612.0	0.0	74	192	7	4	3	4	4	131L	4.37454e+06	4.07766e+06	5.39293e+06	6.49485e+06	8.60263e+06	1.57675e+07	4.73967e+07	8.70338e+07	9.86242e+07	1.00386e+08	0.0435771	0.0406197	0.0537218	0.0646986	0.0856953	0.157068	0.472143	0.866989	0.982447	1.0	0.0944465	0.036859	0.0368738	0.0519874	0.0786909	0.11167	0.0971207	0.162716	0.202542	0.0
3780	Q8IZE3|X6RHX1	Protein-associating with the carboxyl-terminal domain of ezrin OS=Homo sapiens GN=SCYL3 PE=1 SV=3|Protein-associating with the carboxyl-terminal domain of ezrin (Fragment) OS=Homo sapiens GN=SCYL3 PE=4 SV=1	SCYL3	94029.8|73561.2	0.000529381	48	93	4	2	1	3	2	131L	43524.3	559965.0	1.6744e+06	754525.0	1.84585e+06	6.82402e+06	1.24056e+07	1.53753e+07	1.86418e+07	1.43924e+07	0.00302412	0.038907	0.116339	0.0524253	0.128252	0.474141	0.861952	1.0683	1.29526	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3781	Q8TF05	Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Homo sapiens GN=PPP4R1 PE=1 SV=1	PPP4R1	117070.0	0.0	102	285	5	4	0	5	4	131L	1.56533e+06	1.75928e+06	2.66506e+06	4.36219e+06	7.98091e+06	1.6343e+07	2.60586e+07	3.3952e+07	3.09706e+07	2.7995e+07	0.0539817	0.0628427	0.0951976	0.162367	0.285083	0.585473	0.929345	1.21279	1.10629	1.0	0.125373	0.127605	0.158359	0.223417	0.445964	0.249072	0.133962	0.31826	0.169317	0.0
3782	Q5T1C6	Acyl-coenzyme A thioesterase THEM4 OS=Homo sapiens GN=THEM4 PE=1 SV=1	THEM4	31234.4	0.0	64	249	8	5	2	6	5	131L	2.6855e+06	6.1854e+06	2.64673e+07	4.92093e+07	6.01006e+07	7.49818e+07	6.43437e+07	6.7845e+07	6.14196e+07	5.53371e+07	0.048716	0.112313	0.478291	0.896097	1.08654	1.355	1.16254	1.23405	1.10992	1.0	0.0480873	0.0719726	0.155656	0.29755	0.418837	0.333835	0.388159	0.35921	0.148405	0.0
3783	C9J8E4|H7C5Z6|Q96Q07	BTB/POZ domain-containing protein 9 (Fragment) OS=Homo sapiens GN=BTBD9 PE=4 SV=1|BTB/POZ domain-containing protein 9 OS=Homo sapiens GN=BTBD9 PE=4 SV=1|BTB/POZ domain-containing protein 9 OS=Homo sapiens GN=BTBD9 PE=2 SV=2	BTBD9	14495.2|40058.6|75383.4	0.00310421	35	35	1	1	0	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3784	H0YBR0|Q96Q05	Trafficking protein particle complex subunit 9 (Fragment) OS=Homo sapiens GN=TRAPPC9 PE=1 SV=1|Trafficking protein particle complex subunit 9 OS=Homo sapiens GN=TRAPPC9 PE=1 SV=2	TRAPPC9	122959.0|142879.0	0.000546896	50	144	5	4	0	5	4	131L	4.27028e+06	6.54818e+06	1.46784e+07	1.84862e+07	3.0155e+07	6.13605e+07	7.98086e+07	1.03851e+08	1.0626e+08	1.00265e+08	0.0413433	0.0653085	0.146395	0.184373	0.300636	0.611981	0.795974	1.03576	1.05978	1.0	0.0692623	0.0660972	0.128483	0.144566	0.125205	0.0949436	0.0231915	0.0535886	0.0346617	0.0
3785	Q9UIJ7	GTP:AMP phosphotransferase AK3, mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4	AK3	29216.2	0.0	86	314	14	7	1	13	7	131L	3.58787e+06	6.43387e+06	8.96859e+07	1.78086e+08	1.76424e+08	1.87027e+08	1.66171e+08	1.69363e+08	1.43333e+08	1.21771e+08	0.0289759	0.0526743	0.729612	1.45039	1.44165	1.52627	1.36461	1.38781	1.1784	1.0	0.0415131	0.0494355	0.331783	0.77114	0.528489	0.593617	0.421051	0.319307	0.200777	0.0
3786	P42898	Methylenetetrahydrofolate reductase OS=Homo sapiens GN=MTHFR PE=1 SV=3	MTHFR	82968.2	0.0	78	322	18	6	3	15	6	131L	7.67391e+06	1.82647e+07	2.00748e+07	2.84924e+07	1.50475e+08	2.53028e+08	3.29585e+08	3.70901e+08	3.53568e+08	3.21987e+08	0.0236753	0.0562635	0.0619	0.0885873	0.464985	0.785292	1.02419	1.15095	1.09756	1.0	0.0390124	0.0522049	0.0732424	0.0715241	0.0856234	0.0740286	0.10502	0.0883968	0.107355	0.0
3787	Q96DC8	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial OS=Homo sapiens GN=ECHDC3 PE=1 SV=2	ECHDC3	36163.4	0.0	81	81	2	1	0	2	1	131L	485206.0	1.80951e+06	5.43223e+06	7.62803e+06	1.69885e+07	4.08288e+07	4.10546e+07	4.07534e+07	3.03112e+07	3.29819e+07	0.0147113	0.0548635	0.164703	0.231279	0.515086	1.23791	1.24476	1.23563	0.919024	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3788	Q9UHL4	Dipeptidyl peptidase 2 OS=Homo sapiens GN=DPP7 PE=1 SV=3	DPP7	56825.8	0.0	123	369	15	6	3	12	6	131L	4.19868e+07	7.77523e+07	1.19921e+08	1.35731e+08	1.14112e+08	1.35555e+08	1.37018e+08	1.46328e+08	1.33147e+08	1.3403e+08	0.31285	0.574818	0.892574	1.01426	0.852043	1.0139	1.01968	1.08988	0.993159	1.0	0.1366	0.370325	0.411724	0.380184	0.32978	0.311209	0.22209	0.183634	0.156527	0.0
3790	E9PEQ6|E9PKY5|Q9UNP9	Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens GN=PPIE PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens GN=PPIE PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase E OS=Homo sapiens GN=PPIE PE=1 SV=1	PPIE	33236.6|28400.0|39653.0	0.0	74	208	12	4	2	10	4	131L	6.46898e+06	1.69906e+07	3.59235e+07	7.91567e+07	9.45487e+07	1.06901e+08	1.56002e+08	2.12265e+08	2.35659e+08	1.9542e+08	0.0331533	0.0873114	0.185267	0.407257	0.482713	0.54973	0.798259	1.08541	1.20349	1.0	0.0296989	0.0518696	0.0695458	0.110789	0.188074	0.119992	0.142295	0.0819509	0.128652	0.0
3791	H3BLY2|Q6PGQ7	Protein aurora borealis (Fragment) OS=Homo sapiens GN=BORA PE=1 SV=1|Protein aurora borealis OS=Homo sapiens GN=BORA PE=1 SV=2	BORA	27006.1|68322.1	0.0107754	30	30	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3792	C9J0D1|P0C0S5|Q71UI9	Histone H2A OS=Homo sapiens GN=H2AFV PE=3 SV=1|Histone H2A.Z OS=Homo sapiens GN=H2AFZ PE=1 SV=2|Histone H2A.V OS=Homo sapiens GN=H2AFV PE=1 SV=3	H2AFV|H2AFZ	15446.7|16752.8|16708.8	0.0	85	146	5	2	0	3	2	131L	1.76545e+07	1.57208e+07	1.76957e+07	2.4854e+07	3.02734e+07	3.51306e+07	5.32174e+07	1.17192e+08	1.39508e+08	1.17101e+08	0.150762	0.134249	0.151114	0.212244	0.258524	0.300002	0.454457	1.00078	1.19135	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3793	B0QZK4|Q5SSJ5|X6RGJ2	Heterochromatin protein 1-binding protein 3 (Fragment) OS=Homo sapiens GN=HP1BP3 PE=1 SV=1|Heterochromatin protein 1-binding protein 3 OS=Homo sapiens GN=HP1BP3 PE=1 SV=1|Heterochromatin protein 1-binding protein 3 (Fragment) OS=Homo sapiens GN=HP1BP3 PE=1 SV=1	HP1BP3	36517.0|79558.3|45543.6	0.000786988	48	48	1	1	0	1	1	131L	1.12344e+06	1.6153e+06	1.29411e+06	1.64116e+06	0.0	2.00745e+06	1.03043e+07	4.04368e+07	5.2487e+07	4.24571e+07	0.0264606	0.0380456	0.0304805	0.0386546	0.0	0.0472819	0.242699	0.952416	1.23624	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3794	Q9UBR2	Cathepsin Z OS=Homo sapiens GN=CTSZ PE=1 SV=1	CTSZ	36592.9	0.0	67	130	2	2	0	2	2	131L	2.99808e+06	4.34894e+06	1.00337e+07	1.24363e+07	2.04614e+07	2.08918e+07	2.5503e+07	2.94552e+07	2.9455e+07	2.91319e+07	0.102914	0.149284	0.344424	0.426895	0.702372	0.717143	0.875431	1.0111	1.01109	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3795	Q9UBR1	Beta-ureidopropionase OS=Homo sapiens GN=UPB1 PE=1 SV=1	UPB1	47547.6	0.0231683	24	24	1	1	0	1	1	131L	1.86863e+06	4.8338e+06	1.15835e+07	2.7047e+07	1.20605e+07	2.52067e+07	1.50414e+07	1.75072e+07	1.20715e+07	1.71157e+07	0.109176	0.282419	0.676774	1.58025	0.704646	1.47272	0.878805	1.02287	0.705289	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3796	G5E9U9|Q9H0J9	Poly (ADP-ribose) polymerase family, member 12, isoform CRA_a OS=Homo sapiens GN=PARP12 PE=1 SV=1|Poly [ADP-ribose] polymerase 12 OS=Homo sapiens GN=PARP12 PE=1 SV=1	PARP12	53235.2|89433.0	0.00607771	33	33	1	1	0	1	1	131L	636280.0	297690.0	477896.0	620149.0	918316.0	1.30206e+06	3.62247e+06	1.17726e+07	1.50657e+07	1.38322e+07	0.046	0.0215215	0.0345496	0.0448338	0.0663898	0.0941327	0.261887	0.851105	1.08918	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3797	Q8IUC4	Rhophilin-2 OS=Homo sapiens GN=RHPN2 PE=1 SV=1	RHPN2	88113.1	0.000786163	48	48	2	1	1	1	1	131L	182253.0	293207.0	500752.0	804180.0	1.25892e+06	1.6535e+06	1.80486e+06	3.41376e+06	5.34187e+06	4.23985e+06	0.0429858	0.069155	0.118106	0.189672	0.296926	0.38999	0.42569	0.805161	1.25992	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3798	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2	IARS2	130959.0	0.0	95	705	32	15	5	27	15	131L	2.73668e+07	4.38338e+07	3.6694e+08	6.09355e+08	8.07344e+08	7.53288e+08	7.38176e+08	8.44437e+08	7.35555e+08	5.84719e+08	0.04715	0.0745454	0.628419	1.03774	1.37677	1.28599	1.25761	1.4416	1.25487	1.0	0.0357232	0.0505254	0.257182	0.48434	0.449247	0.424874	0.28383	0.23577	0.256435	0.0
3799	J3KQ34|J3QT73|Q9H9Q2	COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1|COP9 signalosome complex subunit 7b (Fragment) OS=Homo sapiens GN=COPS7B PE=1 SV=1|COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1	COPS7B	30588.6|22398.9|34242.6	0.0	96	294	16	5	1	15	5	131L	1.92383e+07	2.28191e+07	3.376e+07	1.91172e+08	4.18311e+08	4.32023e+08	4.38387e+08	5.14588e+08	4.71435e+08	4.38011e+08	0.0429808	0.0517623	0.0768644	0.436095	0.956139	0.987666	1.0012	1.17343	1.07811	1.0	0.0771203	0.118681	0.195287	0.10388	0.13217	0.200053	0.116006	0.134618	0.130485	0.0
3800	A5A3E0	POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2	POTEF	142499.0	0.0	97	619	94	1	88	1	1	131L	737228.0	985963.0	1.05275e+06	2.33174e+06	4.31822e+06	4.41688e+06	4.05923e+06	4.83941e+06	5.13557e+06	4.60393e+06	0.16013	0.214157	0.228664	0.506468	0.937943	0.959371	0.881688	1.05115	1.11547	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3801	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2 OS=Homo sapiens GN=MKNK2 PE=1 SV=3	MKNK2	58483.3	0.00608035	33	33	1	1	0	1	1	131L	137892.0	469293.0	93961.2	789877.0	1.45165e+06	2.64161e+06	4.05891e+06	6.16216e+06	6.61618e+06	7.54211e+06	0.0182829	0.062223	0.0124582	0.104729	0.192473	0.350249	0.538166	0.817035	0.877232	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3802	Q9HBH1	Peptide deformylase, mitochondrial OS=Homo sapiens GN=PDF PE=1 SV=1	PDF	27910.5	0.0	76	190	7	4	2	5	4	131L	8.36572e+06	2.01216e+07	6.7e+07	8.83078e+07	9.91162e+07	1.01078e+08	8.03153e+07	1.01024e+08	8.56937e+07	7.48068e+07	0.111831	0.268981	0.895641	1.19443	1.34441	1.36409	1.08036	1.35583	1.14666	1.0	0.0557932	0.163234	0.706933	0.849373	0.948393	0.831642	0.411939	0.521108	0.188836	0.0
3803	P07741	Adenine phosphoribosyltransferase OS=Homo sapiens GN=APRT PE=1 SV=2	APRT	21599.8	0.0	139	516	32	8	8	20	8	131L	5.45546e+06	6.63909e+07	1.24751e+08	1.47108e+08	1.89895e+08	1.85746e+08	2.06498e+08	2.38836e+08	2.25489e+08	1.91263e+08	0.0280722	0.344353	0.662887	0.77724	0.991659	0.978743	1.08359	1.24899	1.17824	1.0	0.0343114	0.130076	0.416208	0.460239	0.200737	0.283196	0.246933	0.127625	0.186561	0.0
3804	Q5TG80	Voltage-gated potassium channel subunit beta-2 (Fragment) OS=Homo sapiens GN=KCNAB2 PE=1 SV=1	KCNAB2	31427.5	0.0	80	128	4	1	3	1	1	131L	3.4869e+06	6.70255e+06	1.13404e+07	1.75496e+07	1.68495e+07	1.82946e+07	1.93265e+07	2.49332e+07	2.37767e+07	2.01649e+07	0.172919	0.332387	0.562383	0.870305	0.835584	0.907249	0.958423	1.23646	1.17911	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3805	F6S8M0|H7C3P4|P15586	N-acetylglucosamine-6-sulfatase OS=Homo sapiens GN=GNS PE=1 SV=1|Glucosamine (N-acetyl)-6-sulfatase (Sanfilippo disease IIID), isoform CRA_b OS=Homo sapiens GN=GNS PE=1 SV=1|N-acetylglucosamine-6-sulfatase OS=Homo sapiens GN=GNS PE=1 SV=3	GNS	72710.4|63209.5|69027.7	0.000551724	51	187	7	4	0	7	4	131L	3.13456e+07	5.77397e+07	1.14934e+08	1.17238e+08	1.04039e+08	1.16615e+08	1.04827e+08	1.14556e+08	9.9073e+07	8.22366e+07	0.379208	0.702116	1.39481	1.42561	1.26283	1.41804	1.2747	1.393	1.2035	1.0	0.101994	0.53548	0.402121	0.318501	0.447925	0.260563	0.295228	0.359292	0.279011	0.0
3806	H3BTX0|Q9BTK6	PAXIP1-associated glutamate-rich protein 1 (Fragment) OS=Homo sapiens GN=PAGR1 PE=1 SV=2|PAXIP1-associated glutamate-rich protein 1 OS=Homo sapiens GN=PAGR1 PE=1 SV=1	PAGR1	11215.2|30104.8	0.0235271	23	23	1	1	0	1	1	131L	5.18205e+06	5.99946e+06	8.15597e+06	7.43073e+06	9.26268e+06	1.11064e+07	8.10465e+06	1.04579e+07	1.20647e+07	9.65005e+06	0.536997	0.621703	0.845174	0.77002	0.959859	1.15092	0.839856	1.08372	1.25022	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3807	G3V5V3|O60524	Nuclear export mediator factor NEMF (Fragment) OS=Homo sapiens GN=NEMF PE=1 SV=2|Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4	NEMF	139714.0|150834.0	0.0	59	97	3	2	0	3	2	131L	4.56618e+06	7.36634e+06	8.89877e+06	1.18598e+07	1.32206e+07	2.52008e+07	9.20142e+07	1.3353e+08	1.20261e+08	9.75637e+07	0.0468021	0.0755029	0.0912099	0.12156	0.135508	0.258301	0.943119	1.36865	1.23264	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3808	E5RHP7|P00915	Carbonic anhydrase 1 (Fragment) OS=Homo sapiens GN=CA1 PE=1 SV=1|Carbonic anhydrase 1 OS=Homo sapiens GN=CA1 PE=1 SV=2	CA1	31689.5|33034.3	0.0	67	192	3	3	0	3	3	131L	4.7373e+06	6.47516e+06	8.95906e+06	7.03108e+07	1.65005e+08	1.92309e+08	2.28324e+08	2.24001e+08	2.00667e+08	1.80503e+08	0.026245	0.0358728	0.0496338	0.389526	0.914141	1.06541	1.26493	1.24098	1.11171	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3809	M0QYZ2|M0QZ21|M0R0N4|P53680	AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=1|AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=1|AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=1|AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=2	AP2S1	22124.0|16322.5|19525.4|19240.2	0.0	80	122	6	2	0	6	2	131L	7.4518e+06	7.85469e+06	1.64653e+07	2.20858e+07	5.48987e+07	8.0883e+07	7.88519e+07	1.05264e+08	1.04204e+08	1.08613e+08	0.07049	0.0760214	0.158642	0.203344	0.505379	0.744198	0.725989	0.967853	0.959246	1.0	0.279671	0.269808	0.504185	0.346502	0.258953	0.208071	0.161538	0.151497	0.0671193	0.0
3810	Q3KQV9	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Homo sapiens GN=UAP1L1 PE=1 SV=2	UAP1L1	61918.7	0.0	71	314	6	4	1	4	4	131L	7.86031e+06	1.02919e+07	9.94005e+06	1.22459e+07	5.92231e+07	1.20716e+08	1.51571e+08	1.7554e+08	1.58889e+08	1.47062e+08	0.0534489	0.0699832	0.0675908	0.0832703	0.402708	0.820854	1.03066	1.19364	1.08042	1.0	0.031286	0.0369034	0.0702376	0.106517	0.274171	0.38257	0.510142	0.365773	0.153902	0.0
3811	Q92466	DNA damage-binding protein 2 OS=Homo sapiens GN=DDB2 PE=1 SV=1	DDB2	54418.9	0.00100959	45	45	1	1	0	1	1	131L	5.34265e+06	4.75627e+06	7.36991e+06	9.53607e+06	1.23914e+07	1.66383e+07	1.40812e+07	1.87218e+07	1.86975e+07	1.80586e+07	0.29585	0.263379	0.40811	0.528061	0.686177	0.92135	0.779747	1.03672	1.03538	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
