protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
4310	Q09666	Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens GN=AHNAK PE=1 SV=2	AHNAK	818730.0	0.0	100	5763	571	123	58	194	111	131L	1.13559e+09	9.17285e+08	6.49884e+08	8.79249e+08	9.23482e+08	1.13022e+09	1.56288e+09	2.10081e+09	2.5673e+09	2.1785e+09	0.522074	0.420598	0.297975	0.403386	0.423947	0.518784	0.7174	0.96395	1.1786	1.0	0.124161	0.0975731	0.0324439	0.0309881	0.0309509	0.040716	0.0408258	0.0519252	0.0735769	0.0
4311	Q9H267	Vacuolar protein sorting-associated protein 33B OS=Homo sapiens GN=VPS33B PE=1 SV=2	VPS33B	80849.5	0.0	74	292	14	7	4	10	7	131L	2.64258e+06	4.44068e+06	6.08735e+06	5.67936e+06	1.19822e+07	1.57848e+07	5.90681e+07	1.11537e+08	1.33382e+08	1.31299e+08	0.0193395	0.0337384	0.0454852	0.0428412	0.0912677	0.123659	0.450452	0.848546	1.01623	1.0	0.0357423	0.0680813	0.0926716	0.0785147	0.128237	0.156288	0.120865	0.10538	0.149635	0.0
4312	Q9H269	Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens GN=VPS16 PE=1 SV=2	VPS16	106431.0	0.00462287	33	59	3	2	2	1	1	131L	217610.0	220505.0	781151.0	1.2626e+06	2.91511e+06	2.94976e+06	6.653e+06	7.87847e+06	1.0349e+07	1.1259e+07	0.0193277	0.0195849	0.0693804	0.112141	0.258914	0.261992	0.590907	0.699751	0.919179	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4313	A6NNK5|Q12888	Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2|Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2	TP53BP1	234490.0|239558.0	0.0	72	572	17	12	2	15	12	131L	5.31055e+06	6.57114e+06	7.89462e+06	1.23015e+07	1.52825e+07	2.50686e+07	8.04793e+07	1.21998e+08	1.51713e+08	1.48762e+08	0.0351712	0.0436163	0.0529919	0.0824989	0.103117	0.168136	0.540642	0.819531	1.01931	1.0	0.0404201	0.0458339	0.0490206	0.0648545	0.071467	0.0873644	0.0875501	0.0661178	0.100608	0.0
4314	H3BNX8|P20674	Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens GN=COX5A PE=1 SV=1|Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens GN=COX5A PE=1 SV=2	COX5A	18826.8|18526.9	0.000279018	42	42	3	1	0	3	1	131L	2.05843e+06	3.01444e+06	2.6413e+06	4.48245e+06	7.7432e+06	8.71563e+06	1.04441e+07	1.27362e+07	1.4782e+07	1.46007e+07	0.140981	0.206458	0.180902	0.307002	0.530329	0.596931	0.715313	0.872297	1.01241	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4315	P22059	Oxysterol-binding protein 1 OS=Homo sapiens GN=OSBP PE=1 SV=1	OSBP	103282.0	0.0	136	522	17	9	1	13	7	131L	1.27937e+06	3.78323e+06	4.14479e+06	8.87885e+06	3.64547e+07	8.12994e+07	1.01108e+08	1.03715e+08	9.9784e+07	9.62613e+07	0.0129659	0.0392106	0.0426216	0.0929128	0.381763	0.843932	1.0498	1.07721	1.03687	1.0	0.0342699	0.106031	0.0989758	0.145798	0.140784	0.253223	0.354984	0.195856	0.132357	0.0
4316	O60841	Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4	EIF5B	181135.0	0.0	59	813	43	21	5	38	21	131L	5.99858e+06	7.64155e+06	1.16589e+07	1.50752e+07	1.01262e+08	2.84093e+08	9.11266e+08	5.83452e+08	6.46767e+08	6.04176e+08	0.00988772	0.0124614	0.0193546	0.0249748	0.169295	0.470625	1.50641	0.965203	1.07004	1.0	0.0130472	0.0135852	0.0226528	0.0276595	0.123089	0.0568767	0.118792	0.0589925	0.0468239	0.0
4317	P30050	60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1	RPL12	21416.1	0.0	93	240	11	4	2	9	4	131L	7.01154e+06	2.16204e+07	3.64642e+07	2.64045e+07	3.68568e+07	3.60835e+07	6.56127e+07	7.76924e+07	8.97394e+07	6.7659e+07	0.102234	0.31955	0.541915	0.3912	0.546537	0.533594	0.966156	1.14422	1.32407	1.0	0.214828	0.129967	0.204526	0.130371	0.108811	0.0890256	0.295629	0.239286	0.274007	0.0
4318	Q9UMY1	Nucleolar protein 7 OS=Homo sapiens GN=NOL7 PE=1 SV=2	NOL7	36798.8	0.0121731	28	28	1	1	0	1	1	131L	1.24179e+06	1.58432e+06	3.99274e+06	7.76606e+06	6.11506e+06	6.15187e+06	1.21537e+07	1.0827e+07	9.39137e+06	1.22767e+07	0.101151	0.129051	0.32523	0.632587	0.498104	0.501103	0.989983	0.881919	0.764977	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4319	Q9UMY4	Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=3	SNX12	21951.6	0.0	58	207	9	5	2	7	5	131L	4.66813e+06	4.17147e+06	3.40498e+06	5.52988e+06	1.2987e+07	4.27986e+07	1.00333e+08	1.12792e+08	1.14864e+08	1.08315e+08	0.042843	0.0371197	0.029888	0.0497172	0.119901	0.395133	0.919035	1.03902	1.05967	1.0	0.0691416	0.0871006	0.0745064	0.0857269	0.0949794	0.0926827	0.206856	0.17076	0.0769007	0.0
4320	F6SKB8|Q9NVZ3	Adaptin ear-binding coat-associated protein 2 OS=Homo sapiens GN=NECAP2 PE=1 SV=1|Adaptin ear-binding coat-associated protein 2 OS=Homo sapiens GN=NECAP2 PE=1 SV=1	NECAP2	24686.8|31643.6	0.0	81	117	3	2	0	3	2	131L	2.75562e+06	6.53255e+06	5.57714e+06	1.22731e+07	2.2136e+07	3.62924e+07	3.77535e+07	4.06228e+07	3.71866e+07	3.59433e+07	0.0766656	0.181746	0.155165	0.341457	0.615859	1.00971	1.05036	1.13019	1.03459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4321	G8JLD1|Q5EBL4	RILP-like protein 1 OS=Homo sapiens GN=RILPL1 PE=1 SV=1|RILP-like protein 1 OS=Homo sapiens GN=RILPL1 PE=1 SV=1	RILPL1	37713.1|53323.4	0.0	83	152	4	2	0	4	2	131L	680546.0	1.31896e+06	2.34225e+06	3.2553e+06	4.005e+06	4.337e+06	9.96674e+06	2.69272e+07	3.6951e+07	3.72335e+07	0.0182778	0.035424	0.062907	0.0874292	0.107564	0.116481	0.267682	0.722302	0.992411	1.0	0.0592181	0.124942	0.0857357	0.120269	0.132899	0.139774	0.11239	0.0824957	0.158145	0.0
4322	Q7L0Y3	Mitochondrial ribonuclease P protein 1 OS=Homo sapiens GN=TRMT10C PE=1 SV=2	TRMT10C	57914.0	0.0	59	202	5	4	0	5	4	131L	129722.0	398673.0	2.6806e+06	2.73809e+06	6.40433e+06	6.50411e+07	9.4822e+07	8.63696e+07	9.69398e+07	8.28096e+07	0.00156651	0.00479551	0.0323707	0.0330648	0.079644	0.785429	1.14506	1.04453	1.17123	1.0	0.00889616	0.0102345	0.122388	0.146589	0.205573	0.249359	0.310592	0.273269	0.232528	0.0
4323	Q9NRL3	Striatin-4 OS=Homo sapiens GN=STRN4 PE=1 SV=2	STRN4	89995.5	0.0	66	222	6	4	0	6	4	131L	668532.0	806708.0	692959.0	3.47773e+06	7.201e+06	1.54692e+07	3.2368e+07	4.18847e+07	4.34036e+07	4.32066e+07	0.0153977	0.0174138	0.0160383	0.0804906	0.167748	0.358028	0.7513	0.969405	1.00456	1.0	0.0192247	0.0494821	0.0280093	0.103014	0.0886973	0.161962	0.237689	0.179763	0.165579	0.0
4324	K4DI93	Cullin 4B, isoform CRA_e OS=Homo sapiens GN=CUL4B PE=1 SV=1	CUL4B	122568.0	0.0	120	1038	42	14	20	21	14	131L	2.76503e+06	4.52229e+06	8.58945e+06	6.25168e+07	1.10165e+08	1.18524e+08	1.41745e+08	1.4004e+08	1.37717e+08	1.42801e+08	0.0190362	0.0306612	0.0599953	0.43601	0.768757	0.82797	0.990404	0.980381	0.964579	1.0	0.027795	0.0537641	0.0527561	0.123256	0.173573	0.157045	0.201308	0.100711	0.0758676	0.0
4326	F2Z357|J3KPC5|P47736|X6R8W7	Rap1 GTPase-activating protein 1 OS=Homo sapiens GN=RAP1GAP PE=1 SV=1|RAP1, GTPase activating protein 1, isoform CRA_e OS=Homo sapiens GN=RAP1GAP PE=1 SV=1|Rap1 GTPase-activating protein 1 OS=Homo sapiens GN=RAP1GAP PE=1 SV=2|Rap1 GTPase-activating protein 1 OS=Homo sapiens GN=RAP1GAP PE=1 SV=1	RAP1GAP	75873.6|86351.8|82995.1|91646.6	0.0	53	167	6	4	2	4	4	131L	637689.0	588439.0	764424.0	887352.0	2.36079e+06	2.33283e+06	1.22674e+07	2.56036e+07	2.99091e+07	3.13444e+07	0.0203446	0.0187733	0.0243879	0.0283097	0.0753177	0.0744256	0.391376	0.816848	0.954208	1.0	0.0387569	0.0926335	0.0497956	0.0402832	0.0565032	0.24416	0.278203	0.258903	0.0559782	0.0
4327	G3V5A2	Serine/threonine-protein phosphatase 4 regulatory subunit 3A (Fragment) OS=Homo sapiens GN=SMEK1 PE=1 SV=1	SMEK1	24667.0	0.0175629	24	24	2	1	0	2	1	131L	0.0	0.0	1.11352e+06	303655.0	166613.0	307199.0	533796.0	1.39558e+06	1.18052e+06	1.12112e+06	0.0	0.0	0.993225	0.27085	0.148613	0.274011	0.476128	1.24481	1.05299	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4330	Q96FN4	Copine-2 OS=Homo sapiens GN=CPNE2 PE=1 SV=3	CPNE2	69397.2	0.00105208	39	67	2	1	0	1	1	131L	0.0	223696.0	607596.0	677717.0	1.22727e+06	975560.0	1.00427e+07	7.38846e+06	1.01075e+07	5.34209e+06	0.0	0.0418743	0.113737	0.126864	0.229736	0.182618	1.87993	1.38307	1.89206	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4331	Q96FN5	Kinesin-like protein KIF12 OS=Homo sapiens GN=KIF12 PE=2 SV=3	KIF12	75021.0	0.0135375	27	27	1	1	0	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4332	Q15654	Thyroid receptor-interacting protein 6 OS=Homo sapiens GN=TRIP6 PE=1 SV=3	TRIP6	54258.8	0.0	62	115	4	3	0	4	3	131L	0.0	357890.0	1.38421e+06	3.12712e+06	4.67481e+06	6.80272e+06	1.07736e+07	1.0462e+07	1.31373e+07	1.18511e+07	0.0	0.0301989	0.1168	0.263867	0.394461	0.574015	0.909076	0.882785	1.10853	1.0	0.0	0.102949	0.136447	0.190311	0.237698	0.248944	0.227259	0.0684595	0.24757	0.0
4333	Q15652	Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens GN=JMJD1C PE=1 SV=2	JMJD1C	335671.0	0.0	61	162	4	4	0	4	4	131L	4.39916e+06	4.68298e+06	5.36386e+06	6.81422e+06	1.32815e+07	2.60336e+07	4.09868e+07	5.40018e+07	6.1546e+07	6.74285e+07	0.0652419	0.0694511	0.0795489	0.101058	0.196972	0.386093	0.607856	0.800875	0.91276	1.0	0.119287	0.123686	0.121109	0.108735	0.0812891	0.153614	0.112455	0.124017	0.10693	0.0
4334	Q15653	NF-kappa-B inhibitor beta OS=Homo sapiens GN=NFKBIB PE=1 SV=2	NFKBIB	39980.1	0.0	76	152	6	3	0	6	3	131L	896906.0	1.30431e+06	2.51431e+06	5.19934e+06	7.80661e+06	1.87745e+07	3.61606e+07	4.1546e+07	4.94566e+07	5.03706e+07	0.017779	0.0256759	0.0498036	0.101065	0.154983	0.372657	0.717834	0.82439	0.981907	1.0	0.0136746	0.0412986	0.0591405	0.11046	0.101588	0.122461	0.158508	0.202363	0.138454	0.0
4335	Q96GX2	Putative ataxin-7-like protein 3B OS=Homo sapiens GN=ATXN7L3B PE=3 SV=2	ATXN7L3B	11965.9	0.0	89	89	1	1	0	1	1	131L	327481.0	865462.0	757032.0	1.41093e+06	2.5505e+06	3.53281e+06	4.67899e+06	5.1812e+06	5.05468e+06	6.05379e+06	0.0540951	0.142962	0.125051	0.233065	0.421307	0.58357	0.772902	0.85586	0.834961	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4336	Q6DD87	Zinc finger protein 787 OS=Homo sapiens GN=ZNF787 PE=1 SV=3	ZNF787	45669.0	0.0	61	87	4	2	1	3	2	131L	2.52491e+06	2.33594e+06	2.70984e+06	5.65969e+06	9.40157e+06	1.2733e+07	2.24455e+07	2.07676e+07	2.32838e+07	2.10667e+07	0.119854	0.110883	0.128632	0.268656	0.446277	0.604414	1.06545	0.985807	1.10525	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4337	O75874	Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2	IDH1	55393.6	0.0	119	1282	91	19	35	54	19	131L	7.62222e+06	1.16852e+07	8.46388e+07	3.14041e+08	3.65407e+08	3.82505e+08	4.15918e+08	4.24204e+08	4.18661e+08	4.02033e+08	0.0184002	0.0284057	0.210384	0.779371	0.908716	0.951997	1.03277	1.05473	1.04065	1.0	0.0265196	0.0396433	0.12149	0.1944	0.150243	0.14015	0.136286	0.105648	0.121368	0.0
4338	O95721	Synaptosomal-associated protein 29 OS=Homo sapiens GN=SNAP29 PE=1 SV=1	SNAP29	33535.9	0.0	110	693	41	12	9	31	11	131L	8.45953e+07	7.6499e+07	4.62444e+07	7.1898e+07	1.04555e+08	1.3256e+08	1.80985e+08	2.07783e+08	2.29093e+08	2.18932e+08	0.386151	0.348738	0.210727	0.328556	0.477684	0.604878	0.827079	0.949061	1.04802	1.0	0.169462	0.210087	0.105767	0.109155	0.105517	0.1366	0.121026	0.0960673	0.13562	0.0
4339	Q3SY69	Mitochondrial 10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens GN=ALDH1L2 PE=1 SV=2	ALDH1L2	118636.0	0.0	83	906	30	18	6	24	17	131L	4.9047e+06	7.8988e+06	1.28849e+07	1.88246e+07	5.63078e+07	1.28852e+08	2.52459e+08	3.00261e+08	3.84325e+08	3.54399e+08	0.0137691	0.02232	0.0367055	0.0541949	0.160606	0.365736	0.712063	0.846917	1.08339	1.0	0.0202684	0.0268957	0.04316	0.0557397	0.0635608	0.0900046	0.0945814	0.0604239	0.0841244	0.0
4340	Q13885	Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1	TUBB2A	53711.6	0.0	98	1286	264	1	241	5	1	131L	92268.6	1.48752e+06	1.14046e+07	2.61091e+07	3.526e+07	4.26303e+07	4.87306e+07	4.7588e+07	4.89874e+07	4.9945e+07	0.0018474	0.0292225	0.229807	0.522757	0.709072	0.853842	0.979655	0.952807	0.980827	1.0	0.00433935	0.0515533	0.0786666	0.299665	0.275556	0.24055	0.3446	0.2409	0.100174	0.0
4341	P48643	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	CCT5	69943.0	0.0	108	1848	141	37	34	104	33	131L	3.20073e+07	4.07353e+08	5.11666e+08	6.07982e+08	7.20119e+08	6.38809e+08	1.13577e+09	1.05881e+09	1.06554e+09	9.58999e+08	0.0334049	0.424143	0.535588	0.638599	0.750175	0.665675	1.18233	1.10319	1.10955	1.0	0.0242919	0.258808	0.331575	0.255862	0.479453	0.0840254	0.1154	0.0746671	0.0842412	0.0
4342	Q6ZTN6	Ankyrin repeat domain-containing protein 13D OS=Homo sapiens GN=ANKRD13D PE=1 SV=2	ANKRD13D	62162.1	0.0	46	78	2	1	1	1	1	131L	0.0	75934.3	0.0	0.0	201747.0	190221.0	944862.0	2.09683e+06	2.06404e+06	1.78179e+06	0.0	0.042617	0.0	0.0	0.113228	0.106759	0.53029	1.17681	1.15841	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4343	C9JRX8|C9JY28|F5H189|H7C4Q5|Q9HD34	LYR motif-containing protein 4 OS=Homo sapiens GN=LYRM4 PE=1 SV=1|LYR motif-containing protein 4 OS=Homo sapiens GN=LYRM4 PE=1 SV=1|LYR motif-containing protein 4 OS=Homo sapiens GN=LYRM4 PE=1 SV=1|LYR motif-containing protein 4 (Fragment) OS=Homo sapiens GN=LYRM4 PE=1 SV=1|LYR motif-containing protein 4 OS=Homo sapiens GN=LYRM4 PE=1 SV=1	LYRM4	12645.0|9388.29|16673.9|9311.14|12126.8	0.0121649	28	28	1	1	0	1	1	131L	671160.0	2.0087e+06	3.08667e+06	5.43468e+06	9.76278e+06	1.0985e+07	9.87719e+06	8.755e+06	9.08692e+06	9.16229e+06	0.0732524	0.219235	0.336888	0.593157	1.06554	1.19894	1.07803	0.955547	0.991773	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4344	O75223	Gamma-glutamylcyclotransferase OS=Homo sapiens GN=GGCT PE=1 SV=1	GGCT	24889.0	0.0	85	422	19	9	3	16	9	131L	2.36627e+06	3.58968e+06	8.36118e+06	5.04063e+07	1.19528e+08	1.3525e+08	1.56206e+08	1.62278e+08	1.69091e+08	1.67163e+08	0.0136277	0.0210408	0.0521155	0.307854	0.724742	0.818975	0.936452	0.972319	1.0111	1.0	0.037829	0.0514173	0.0610249	0.228939	0.381817	0.424087	0.169815	0.19514	0.13692	0.0
4345	A6NIW2|Q5JSL3	Dedicator of cytokinesis protein 11 OS=Homo sapiens GN=DOCK11 PE=1 SV=2|Dedicator of cytokinesis protein 11 OS=Homo sapiens GN=DOCK11 PE=1 SV=2	DOCK11	278152.0|277725.0	0.0	71	614	20	12	4	15	11	131L	2.56147e+06	3.92178e+06	4.84623e+06	6.44477e+06	1.28573e+07	4.63818e+07	2.5965e+08	3.41922e+08	3.66183e+08	3.7472e+08	0.00671409	0.0103677	0.0129673	0.0171937	0.0345841	0.12421	0.692893	0.912759	0.976826	1.0	0.0131763	0.0171182	0.0178588	0.024487	0.0434322	0.0430535	0.0771943	0.0674839	0.0930672	0.0
4346	Q2NKX8	DNA excision repair protein ERCC-6-like OS=Homo sapiens GN=ERCC6L PE=1 SV=1	ERCC6L	162839.0	0.0	63	464	15	11	4	11	10	131L	1.04412e+06	1.97882e+06	3.38047e+06	5.75627e+06	7.06391e+06	1.01175e+07	1.79553e+07	7.03292e+07	1.03125e+08	1.11079e+08	0.00898744	0.0175365	0.0309331	0.0527868	0.0644431	0.0931164	0.16336	0.636225	0.930779	1.0	0.0185982	0.0399671	0.0342267	0.0739581	0.072034	0.104383	0.116355	0.1171	0.12691	0.0
4347	Q8NI08	Nuclear receptor coactivator 7 OS=Homo sapiens GN=NCOA7 PE=1 SV=2	NCOA7	128035.0	0.0	72	72	2	1	0	2	1	131L	168706.0	235269.0	314764.0	869884.0	2.30892e+06	1.26366e+07	3.53371e+07	4.78379e+07	4.66691e+07	4.55711e+07	0.00370203	0.00516268	0.00690708	0.0190885	0.0506663	0.277295	0.775426	1.04974	1.02409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4348	Q8N122	Regulatory-associated protein of mTOR OS=Homo sapiens GN=RPTOR PE=1 SV=1	RPTOR	162570.0	0.0	61	137	5	3	0	5	3	131L	48849.4	499198.0	648469.0	1.35144e+06	3.19155e+06	7.86333e+06	2.67946e+07	3.06522e+07	3.26297e+07	3.38758e+07	0.00137191	0.0140197	0.0191425	0.0421679	0.0949412	0.232122	0.790964	0.904839	0.963215	1.0	0.00862257	0.088115	0.114463	0.0854912	0.1128	0.161258	0.187175	0.179814	0.168891	0.0
4349	P32322	Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens GN=PYCR1 PE=1 SV=2	PYCR1	37463.4	0.0	89	504	24	8	2	20	8	131L	3.01247e+06	2.53478e+07	4.93035e+07	9.25663e+07	1.11027e+08	1.17532e+08	1.21311e+08	1.17258e+08	1.32161e+08	1.24321e+08	0.024236	0.202142	0.395198	0.743584	0.888236	0.942855	0.976009	0.945113	1.05906	1.0	0.0412004	0.233956	0.123992	0.239807	0.300211	0.210339	0.284683	0.232215	0.237645	0.0
4350	D6RBJ9|P32321	Deoxycytidylate deaminase (Fragment) OS=Homo sapiens GN=DCTD PE=1 SV=1|Deoxycytidylate deaminase OS=Homo sapiens GN=DCTD PE=1 SV=2	DCTD	22628.7|23896.4	0.0	54	196	10	5	2	8	5	131L	4.55422e+06	2.89833e+07	4.70528e+07	6.35512e+07	5.59055e+07	6.27464e+07	6.84913e+07	6.64966e+07	6.67642e+07	6.83207e+07	0.0667172	0.423545	0.688111	0.926458	0.820632	0.916172	1.0035	0.96771	0.979091	1.0	0.0539899	0.234529	0.273409	0.391144	0.308906	0.294986	0.287207	0.258045	0.225968	0.0
4351	Q8N129	Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1	CNPY4	32529.8	0.0	55	55	1	1	0	1	1	131L	1.32069e+06	1.47717e+06	1.33559e+06	1.75626e+06	1.73256e+06	2.26722e+06	3.08557e+06	3.68246e+06	3.89695e+06	3.18359e+06	0.414844	0.463994	0.419522	0.55166	0.544216	0.712159	0.96921	1.1567	1.22407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4352	E7EWX6|Q8IXJ6	NAD-dependent protein deacetylase sirtuin-2 (Fragment) OS=Homo sapiens GN=SIRT2 PE=4 SV=1|NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens GN=SIRT2 PE=1 SV=2	SIRT2	30617.9|49510.8	0.0	89	274	9	4	1	8	4	131L	383804.0	855499.0	1.17966e+06	2.02177e+06	8.21023e+06	2.24814e+07	3.20664e+07	3.81063e+07	4.18221e+07	4.10026e+07	0.00879717	0.0203069	0.0280513	0.0472823	0.199517	0.54885	0.785427	0.928581	1.01999	1.0	0.0337674	0.0641622	0.064062	0.130177	0.454565	0.103502	0.179664	0.143452	0.186428	0.0
4353	P15289	Arylsulfatase A OS=Homo sapiens GN=ARSA PE=1 SV=3	ARSA	56242.3	0.0	79	205	7	3	3	4	3	131L	2.52191e+06	2.99969e+06	3.39667e+06	4.03476e+06	6.25136e+06	6.45147e+06	8.4414e+06	7.09183e+06	1.22898e+07	1.10185e+07	0.228879	0.27224	0.308269	0.366178	0.567348	0.58551	0.766108	0.643627	1.11538	1.0	3.46147	4.11725	2.23929	5.53794	0.152111	0.445627	0.559413	0.351002	0.56486	0.0
4354	Q9BRF8	Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens GN=CPPED1 PE=1 SV=3	CPPED1	40451.3	0.0	80	287	10	5	4	3	3	131L	7.43423e+06	7.68659e+06	5.95696e+06	8.00806e+06	7.44633e+06	8.94288e+06	7.86551e+06	8.70123e+06	1.0166e+07	1.0108e+07	0.735481	0.760447	0.589332	0.79225	0.736677	0.884734	0.778148	0.860827	1.00574	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4355	Q9NZD4	Alpha-hemoglobin-stabilizing protein OS=Homo sapiens GN=AHSP PE=1 SV=1	AHSP	13208.0	0.00931749	30	55	3	2	2	1	1	131L	1.20677e+06	1.48867e+06	2.20052e+06	2.5709e+06	3.56939e+06	6.68612e+06	7.92704e+06	8.6587e+06	8.46362e+06	8.77326e+06	0.137551	0.169683	0.250821	0.293038	0.406849	0.762102	0.903545	0.986942	0.964706	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4356	Q96FV9	THO complex subunit 1 OS=Homo sapiens GN=THOC1 PE=1 SV=1	THOC1	87359.6	0.0	59	112	3	2	0	3	2	131L	0.0	42513.0	1.56808e+06	614491.0	1.35934e+06	6.5143e+06	1.93662e+07	2.02293e+07	2.36434e+07	2.82871e+07	0.0	0.00150291	0.0554345	0.0217234	0.0480551	0.230292	0.684632	0.715145	0.835836	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4357	Q8NF50	Dedicator of cytokinesis protein 8 OS=Homo sapiens GN=DOCK8 PE=1 SV=3	DOCK8	270219.0	0.0	89	494	15	12	5	10	9	131L	2.03745e+06	4.32062e+06	6.86116e+06	9.00795e+06	1.50971e+07	1.96543e+07	2.68199e+07	9.05863e+07	1.3168e+08	1.4384e+08	0.0137743	0.0300795	0.0464863	0.0601014	0.104483	0.138564	0.18778	0.63053	0.915551	1.0	0.0309985	0.0311205	0.0878277	0.115196	0.154136	0.192434	0.185535	0.0831173	0.0649417	0.0
4358	H0YH69|Q9HBU6	Ethanolamine kinase 1 (Fragment) OS=Homo sapiens GN=ETNK1 PE=1 SV=1|Ethanolamine kinase 1 OS=Homo sapiens GN=ETNK1 PE=1 SV=1	ETNK1	52373.3|56032.4	0.000275406	41	41	1	1	0	1	1	131L	67850.9	0.0	1.26526e+06	2.26398e+06	5.53672e+06	1.06108e+07	1.1324e+07	1.32829e+07	1.28504e+07	1.08077e+07	0.00627803	0.0	0.117071	0.209479	0.512295	0.981783	1.04777	1.22902	1.189	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4359	P84095	Rho-related GTP-binding protein RhoG OS=Homo sapiens GN=RHOG PE=1 SV=1	RHOG	24042.7	0.0	113	400	19	6	9	10	5	131L	915001.0	1.44819e+06	4.23202e+06	9.89541e+06	2.69753e+07	5.66821e+07	9.36643e+07	1.1367e+08	1.21965e+08	1.14446e+08	0.00749974	0.0122692	0.0360892	0.0867178	0.235254	0.495086	0.818467	0.991883	1.06609	1.0	0.0247228	0.0268837	0.0655899	0.0487049	0.0555371	0.128562	0.0990235	0.158827	0.126705	0.0
4360	Q8WXA9	Splicing regulatory glutamine/lysine-rich protein 1 OS=Homo sapiens GN=SREK1 PE=1 SV=1	SREK1	75443.4	0.0	77	159	4	3	0	4	3	131L	1.83361e+06	1.38087e+06	3.47308e+06	3.14124e+06	6.41659e+06	1.1145e+07	5.3981e+07	4.97988e+07	7.1151e+07	7.23571e+07	0.0253412	0.0190841	0.0479992	0.0434131	0.0886795	0.154027	0.746036	0.688237	0.983332	1.0	0.0546443	0.040282	0.106539	0.0761207	0.196083	0.150404	0.0881557	0.101202	0.102272	0.0
